global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
985.0692793309166	-0.7820619338149299	970361.4850815316	0.6116208683223479	1195.4230376171463	-2.0055395815554675	1429036.238865805	4.02218901318568	902.8385376081976	-2.138334600419171	4.572474863349815	815117.4249905088	975.5341975111568	805.3033012852788	1.071563	20.658838	0.0696548417396962	0.0289631900663979	0.106823358	0.0415496944	-0.1261103837	0.0067321593	-0.1174821165	-0.0546057711	0.1978027653	0.0544523632	-0.0800392355	0.0647552507	-0.0312014596	0.0344213108	0.0967535706	0.0102882498	0.0428436257	0.0275264966	0.1298174997	0.1723913431	0.1189826072	0.1456120926	0.0041241299	-0.0378646656	0.018939531	0.0064395088	0.0170395926	0.1047172248	-0.1194879921	0.0429083554	0.0968323581	0.001328097	0.1162525518	-0.1146400892	0.0499481588	0.0451469552	0.0215805397	0.0739223255	-0.0360070123	0.0315587401	0.1500148043	0.0158963236	-0.0621701549	-0.0466995806	0.1452333362	0.0829950338	0.0930138984	0.0058975553	-0.0176575414	-0.1231906795	0.0759088764	0.0032934008	0.2104377047	0.0701901876	-0.0320979989	0.045541414	0.0021797429	-0.1494012213	0.0341698244	-0.054158327	-0.0351926238	-0.0727640037	-0.020592369	-0.0245436729	0.0067460596	-0.014925102	0.1310048998	0.1496467021	-0.0897691459	-0.0025984021	0.0481000243	-0.0452651112	0.0124719656	0.0505915843	0.066367416	0.0685619018	-0.0170083834	0.0297571005	-0.1338629466	-0.0063216023	0.0213062339	0.1024480849	0.1087145235	-0.0678605	0.0865220738	-0.0119004387	0.0123470481	-0.0012976848	-0.0040177325	0.0798781733	-0.0679575734	-0.0900993322	0.0210091577	-0.1169602553	-0.0605401014	0.038116183	-0.0754546901	0.0212296773	0.1013591146	0.0883785309	0.0356922716	0.0537538846	-0.0685807182	-0.0235155517	-0.0593384419	0.0151740128	-0.1255324169	-0.0446835199	0.1150284477	0.0090221553657698	-0.0055348094809204	8.139928744408879e-05	3.063411599008745e-05	-0.0138949322288084	0.0171416391300169	0.0002938357920637	0.0001930691416431	-0.2705681271286977	0.0133237849628287	0.0732071114179311	0.0001775232457357	0.0055799224565153	0.0002191716958064	3.1135534620723735e-05	4.8036232242653196e-08	-0.0008466714149679	0.0001860098283424	3.4599656239969114e-08	7.168524849237459e-07	0.0020933787386591	-0.0002679106391698	4.382234543469964e-06	7.177611058037082e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.5100748603008	1.4407955293842178	973202.1278008764	2.0758917574935487	1191.0657240923713	-4.357313524775009	1418637.5591076848	18.98618115318721	903.593878922273	0.7553413140753946	0.570540500749144	816481.8980257994	974.3922665732764	786.5082639065705	1.086431	20.945492	0.053779905406472	0.028618820231568	0.1222749127	0.0004399793	0.1279702409	0.0244049948	-0.1766227727	-0.0217310954	0.0510786653	-0.0234712091	-0.001151712	0.0516108834	0.0460436709	-0.1163183432	-0.0600224348	0.1079255694	0.0689546047	-0.0929117978	0.0799362149	0.1466678351	0.0044867673	-0.0688933362	-0.1991779859	-0.0403997647	0.0486322761	-0.0208277668	0.0017554645	-0.0362009931	0.0346956194	-0.0019136689	-0.0515772693	0.0392828426	-0.0129213511	0.0038357444	-0.1089853088	0.0538911065	0.0868883561	-0.0052299033	0.2454697743	-0.034500234	-0.0360560498	0.0058954021	-0.0800250663	-0.0373348566	0.0818282597	0.1386446183	0.1109557625	-0.1582722351	0.0367542119	-0.0728515177	-0.0608348513	-0.0299203383	0.0727948661	0.109917414	0.0648887566	0.1263155445	-0.0249387298	0.1570049677	0.0115335515	0.0368890478	0.0293653429	0.0318204574	0.0543021929	-0.0413273102	-0.0477477041	0.0126205638	0.0214051417	0.0352529381	-0.0583414304	0.040678578	-0.0232850536	-0.0423052309	-0.0102428804	0.0214175634	0.093159669	-0.1055107214	0.0428114966	-0.0009416998	0.0266499773	-0.0115478282	-0.0546465656	0.1057446436	0.1157234902	-0.103380266	0.0692944278	-0.0135143135	-0.0637219137	-0.0422878882	-0.086682379	-0.0133108674	0.1688063207	0.0057708021	-0.0359289284	-0.0204706435	-0.0118838429	0.0784922923	-0.0046517491	0.0074321154	0.0247266724	0.0015933642	0.0929449411	-0.0389105689	-0.0251491462	0.057509804	-0.0186963472	0.0118128082	-0.1269376627	-0.0350428114	0.1205247148	0.0138711031001435	0.0048489477343737	0.0001924075012148	2.351229413068784e-05	-0.0168695008364494	-0.0029745686076409	8.848058401563308e-06	0.0002845800584709	-0.2901247904653701	-0.0195566633366723	0.0841723940425749	0.0003824630808639	0.0059021322172659	0.0003222097607506	3.4835164710088085e-05	1.0381912992295893e-07	-0.0010317701039199	-0.000185098688952	3.4261524651749256e-08	1.0645495473428813e-06	0.0021140648035122	2.0686064853100115e-05	4.469269993449077e-06	4.2791327910666387e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.7629025306184	0.2528276703175152	973701.0258106508	0.0639218308781821	1194.696801321847	3.63107722947575	1427300.4470886528	13.184721846417288	903.7991709338568	0.2052920115837651	0.0421448100201087	816852.9413807269	975.9532867170808	805.9021949942652	1.095911	21.128254	0.0595304912953652	0.0296142410428118	0.0836307939	0.0687221387	-0.1197990726	-0.0362924971	-0.1217386915	-0.0265219757	0.1606774076	0.0175845305	-0.0495886455	0.0327646785	-0.1632029972	-0.0038539616	-0.0124746134	0.0700658664	0.0923780925	0.0188211295	0.0056297435	0.1179082295	0.0113375657	0.0455938463	0.0562120435	-0.0706497658	-0.0691645002	0.0022870182	0.0121414586	0.0936034262	0.0609361853	-0.0072975289	0.0892180939	0.1807158983	-0.0861470424	0.0728261862	-0.0323370234	0.0146668088	0.0313005943	0.0776763478	0.0979185295	0.0125132095	-0.1057567925	0.0742175855	-0.0725295746	-0.1520859196	-0.0661086316	-0.0709679794	0.1266736296	0.0593394354	0.1336812562	0.0016687189	-0.0139040502	-0.0310390888	0.1580978667	0.0785736719	-0.0137458341	0.0446310016	0.057262631	-0.1458893464	-0.0269226818	0.0181920842	-0.1618566989	0.0469504641	0.0477249289	-0.0822422813	0.0243697718	-0.0583374269	0.0123458839	-0.0090607208	-0.0253591458	-0.0080466639	-0.0106764165	0.0113183274	0.0437461558	0.0231374947	0.0784278897	-0.0426971559	0.1250977011	0.0648364047	0.1269631021	0.0182290857	0.0434238894	0.0774850169	0.1221154596	-0.0797357049	0.0271576605	0.0452017399	-0.0168245363	-0.0091320994	-0.0183829859	0.1428076415	-0.0342018756	-0.1344393967	0.0183066394	-0.0506146518	-0.0099102697	0.0876927136	-0.0350754464	-0.0496127654	-0.0009605016	0.0665479992	0.0836419557	0.0139388495	-0.0710264069	0.0585851474	0.0264746556	0.0084435077	-0.1279949812	-0.0251860523	0.124700488	0.0192526905259029	0.0053815874257594	0.0003706660924861	2.8961483221091687e-05	0.0003076190605781	0.0171771198970275	0.0002950534479568	9.462948643095277e-08	-0.2857846467326368	0.0043401437327332	0.081672864308098	1.8836847620783983e-05	0.0061484261855845	0.0002462939683186	3.780314455958117e-05	6.06607188301238e-08	-0.0011471205222537	-0.0001153504183338	1.3305719009782678e-08	1.3158854925756015e-06	0.0024050532216567	0.0002909884181444	5.784280999001271e-06	8.467425949423825e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.7860455627514	0.0231430321330208	973746.6997173724	0.00053559993631	1194.9318554020729	0.2350540802258365	1427862.1390546404	0.0552504206308139	904.5566740414844	0.7575031076275991	0.57381095806547	818222.7765529922	975.6986307142354	788.1644208960457	1.142959	22.035292	0.0691089100314098	0.044093525398004	0.0802522166	0.0376814623	0.1754969035	0.0767482445	-0.1196154917	-0.0532388408	0.0088704968	0.0255928666	-0.0197418645	0.0206322864	-0.0107371792	-0.0950141247	-0.0841434856	0.0401235966	0.1765336503	-0.0953157413	-0.0094942425	0.1265188083	-0.0372878323	-0.1110350314	-0.1243430163	-0.0312343701	0.0308262456	0.0125461748	-0.107936242	0.0907561727	0.073311255	0.0074762518	-0.133365026	0.0144877526	0.0315617381	0.0320521253	-0.0242158188	-0.256880143	0.0799455388	0.0187464087	-0.1115798386	0.0220277009	0.0070520951	0.1252545862	-0.2583618444	0.0752602195	-0.1926443259	-0.012422272	0.0365025645	-0.1469250678	-0.1367365346	0.1284188939	0.1109424302	-0.0247526207	0.0355221036	0.0487076864	0.070002197	0.1250531685	0.0459749812	0.1277764155	0.0049803704	0.0961449571	-0.0735052686	0.0445039379	0.0019231781	0.0046693268	-0.0473217565	-0.0572112821	-0.0296041603	-0.0144523084	-0.1078791155	0.0792039478	0.0094226279	-0.0736569217	-0.0285910708	0.0841293967	-0.0746591622	-0.0337719207	-0.1729501362	0.0472174515	0.1085975412	-0.2164885819	-0.0162473877	0.0683007877	0.1266725642	-0.0609092351	-0.0040404257	0.0662406933	-0.0638146347	-0.0283779199	-0.1224202798	0.0453140845	0.1979379237	-0.0683233857	-0.006485697	-0.0190020322	-0.0729229212	0.0831046883	-0.0084115712	0.1117559032	-0.0081293966	-0.0331395835	0.1031171288	-0.0150372043	0.0469854406	0.0027833974	0.0420836643	0.0050684204	-0.1287014744	-0.0151740128	0.1275100165	0.0202728128563336	0.0010201223304306	0.0004109869411079	1.0406495690433592e-06	-0.0025986453015462	-0.0029062643621243	8.446372542553765e-06	6.752957403248141e-06	-0.284023251286392	0.0017613954462448	0.0806692072712929	3.102513918051981e-06	0.0065141014045349	0.0003656752189503	4.243351710856356e-05	1.3371836575442274e-07	-0.0012851941303755	-0.0001380736081217	1.9064321259772376e-08	1.6517239527516378e-06	0.0031697269524367	0.00076467373078	1.004716895300365e-05	5.847259145450044e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.76679685846	-0.0192487042913853	973708.7113823052	0.0003705126168971	1190.5478339956587	-4.384021406414149	1417404.1450317546	19.219643691897492	904.803696970042	0.2470229285576124	0.0610203272331792	818669.7300506555	976.9974519706068	801.6600548244451	1.130344	21.792091	0.0747810422090198	0.0392313726167547	0.0673879624	0.0957948956	-0.0595926361	-0.0875091175	0.0028483474	0.0206912018	0.1677761406	0.0093369198	-0.0711542369	-0.0437181294	-0.2337621782	-0.0233497887	0.020115562	-0.0146425793	0.1229491085	-0.0511128634	-0.0280865404	0.0723606098	-0.0365957646	-0.0719507167	0.1553171221	0.0201394401	0.0279142063	0.0188616085	-0.0366644287	0.0936556868	0.0386990782	-0.1297020687	-0.0842223895	-0.0394982076	0.0137720801	0.0394078663	0.0611180064	-0.0687675011	0.0523023962	0.0865807081	0.008273676	0.0756484328	-0.0202926858	-0.0313056458	-0.1626761214	-0.1457641173	-0.079044471	-0.0623628701	0.0118795439	0.1153133766	0.2067433987	-0.091232193	-0.2060335961	-0.0534634397	0.1319914087	-0.0066069076	0.0380854857	-0.0267974437	0.179701876	-0.0988972559	0.0156579769	-0.0002054611	-0.1325171227	0.0560600018	0.0670514232	0.040302936	-0.0193144417	-0.0527294934	-0.0599012237	-0.0281630536	-0.0944816137	-0.0076385546	0.0577499371	0.0285047237	0.1294652724	-0.1271691118	0.0112480465	0.0198350562	0.0696497614	-0.0367195159	0.142171884	0.0234044539	0.0026605476	0.0759323322	0.10382426	-0.0317469266	-0.0784323555	0.1331421909	-0.0181070133	-0.0068839334	-0.0117117355	0.1257394129	-0.0477911087	-0.1187499471	0.0202676734	-0.0048017448	0.0444190634	0.0845144118	0.0260047024	0.0049295686	0.0402835903	0.0380507431	0.1209151674	0.0733477605	-0.0435298237	0.0502952928	0.1003020988	0.0016898595	-0.1290552057	-0.0050684204	0.1289225186	0.0286665130608838	0.0083937002045502	0.0008217689710698	7.045420312386608e-05	-0.0029764222792749	-0.0003777769777286	1.4271544490183062e-07	8.859089584563991e-06	-0.2705476076935511	0.0134756435928409	0.0731960080287036	0.0001815929702412	0.0059567577984571	-0.0005573436060778	3.5482963469479474e-05	3.106318952358059e-07	-0.0015178536262818	-0.0002326594959063	5.413044103537365e-08	2.3038796308168105e-06	0.0029090516257428	-0.0002606753266938	8.462581361236828e-06	6.795162594697148e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987.13451625387	0.3677193954099493	974434.553179762	0.1352175537606587	1193.9790395528328	3.431205557174053	1425585.946891505	11.773171575582102	904.3882935940704	-0.4154033759715503	0.1725599647685611	817918.1855899945	975.204227458378	792.0872758782428	1.24377	23.97884	0.3072165282036446	0.1677147186837504	0.0039099329	-0.0025255045	0.1760869885	0.1039510013	0.040046918	0.0308535006	-0.1090229634	-0.0558873188	0.0192531931	0.0126892571	0.0060178461	-0.0217131084	0.0355462468	-0.0323768724	0.1357424257	-0.0361428055	-0.0426489014	-0.0938171173	-0.0558817733	-0.1806835488	-0.0014790294	0.0319188483	0.141479963	-0.0446971607	-0.1610599888	0.0832344653	-0.0243996918	0.0422689635	-0.061245777	-0.0258594026	-0.0454338699	0.048317459	0.0678077557	-0.0931421879	0.0105352222	0.0421482456	-0.005601995	0.0385399753	0.0061823494	-0.0140594106	0.065588523	-0.0411986618	0.0231203429	-0.1180998234	0.054736017	-0.117927706	-0.0493391018	-0.2484383894	0.0444945371	0.0317200301	-0.0844023468	-0.0549716075	0.0125595863	0.046345326	0.0839017562	0.1423405235	0.1150098698	0.1129484796	-0.0263348688	0.0643199626	0.001431743	0.0291910815	0.0055582827	-0.1783654423	0.0081643401	-0.0851838844	-0.0287808826	0.1122885774	-0.0284899409	-0.0137756629	0.0256974127	0.0133614292	-0.0441494161	0.0216445394	0.0780024804	-0.0525345341	-0.0462795646	-0.0336960008	0.0935615342	0.0227184689	-0.0133553328	-0.0071990663	-0.1079428256	0.0624850817	0.022630598	0.0661410478	-0.0626684472	-0.0495809522	0.1444032037	0.1017940154	0.0149951467	0.0463974155	-0.0335800665	-0.0018752325	-0.0594806493	0.0335261932	0.1109067797	-0.0348161674	-0.1566634798	0.0555928295	-0.1559514627	0.0605991656	-0.0377377173	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	0.0228950647957617	-0.0057714482651221	0.0005241839920021	3.330961507698089e-05	0.1120426701005925	0.1150190923798674	0.0132293916118884	0.0125535599232702	-0.189236586701881	0.08131102099167	0.0358104857465785	0.0066114821347078	0.0063492806786108	0.0003925228801537	4.031336513578042e-05	1.5407421144415602e-07	-0.0030838504182084	-0.0015659967919266	2.452345952324403e-06	9.510133401884124e-06	0.0030528312850022	0.0001437796592593	9.319778854688184e-06	2.067259041674911e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.1264100856392	-1.0081061682307109	972445.2966683904	1.0162780464248062	1193.261865439535	-0.7171741132976877	1423873.8795122392	0.5143387087843245	903.3897062575056	-0.9985873365648104	0.9971766687476018	816112.9613720223	975.8769961336286	804.373487084081	1.224057	23.598806	0.0747865482815836	0.0359811981211464	0.0215761252	0.0532609779	-0.0792008339	-0.2299554774	0.0739295516	-0.0304605491	0.1349704919	-0.004544224	-0.0523037268	-0.1236857242	-0.1130233081	-0.0640057805	0.0875887885	-0.1476488971	-0.0262509417	0.1098942452	-0.0621939068	-0.011966725	0.0131107351	0.0732196326	0.0813122687	-0.160665966	0.0073772387	-0.0036059947	-0.1704160084	-0.0083793694	0.0818085006	-0.1901474029	0.0613114763	0.1419305955	-0.0418275332	-0.0698187921	-0.0819808351	0.0612164889	0.0766831579	0.0710287498	0.1048809663	-0.139056871	-0.1160678274	0.0421353664	0.0684057425	0.033876553	-0.0027500171	0.1105151869	-0.0585627245	0.0627278291	0.0024633589	0.1211066855	0.0783104725	-0.0787402212	0.037300363	0.0446591704	0.1109280579	-0.1169385538	0.1316310592	-0.127528575	0.0659003289	-0.1649524292	0.0013574487	-0.0631259706	0.0106060328	-0.0660979284	-0.0590672697	-0.1340229922	-0.0293412375	-0.016218517	-0.005119918	0.0104366921	-0.0992702429	-0.0657226219	-0.013582691	-0.0473594355	-0.0063590141	-0.1003890423	0.0791673006	-0.0062193078	0.0158198454	0.1141148582	-0.053880902	0.0282364288	0.0071000297	0.0118997336	-0.0785456729	0.0074707077	0.0674451269	-0.083323283	-0.0884034532	-0.0660469205	-0.2049239536	-0.0070801765	-0.001408349	0.0507362284	0.1524499101	0.0045159398	-0.0655851151	-0.080965264	0.0955956482	-0.0087449846	-0.1146482188	0.0755619751	-0.0856139996	0.0871325868	-0.0068389197	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	0.0126720452392419	-0.0102230195565197	0.0001605807305453	0.0001045101288529	0.1034040294976392	-0.0086386406029533	7.462611146699338e-05	0.0106923933163486	-0.2212949182877466	-0.0320583315858656	0.0489714408599804	0.0010277366240693	0.0061131439526552	-0.0002361367259555	3.737052898588484e-05	5.576055334503012e-08	-0.0033171934814497	-0.0002333430632412	5.444898516283324e-08	1.1003772593372382e-05	0.0030606826265302	7.851341528000017e-06	9.367778140343803e-06	6.164356378929763e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.4598931682248	0.3334830825855306	973103.1208294654	0.1112109663707478	1195.2487909653607	1.9869255258256544	1428619.6723041567	3.947873045177553	903.3847057494064	-0.005000508099215	2.500508125031521e-05	816103.9265819415	975.2779911399906	795.9223000986898	1.160061	22.365002	0.1129224086406366	0.0549051869181048	0.0226635697	0.0428074193	-0.0007354964	0.1431618102	0.1185427774	0.0274119796	-0.0822467138	0.0513530158	-0.0312906749	0.1581997503	-0.0756489869	0.1193556314	0.1178528122	0.0152215189	0.0462639097	0.0194891633	-0.0228915606	-0.0118352271	-0.0371350682	0.0997303828	0.050462529	-0.1030559941	0.0736976214	0.0401961147	0.0295107067	-0.0612464237	-0.1266235835	0.0836481355	-0.0153125835	0.0357085936	-0.0032148723	0.0290601656	0.1576654158	0.0264162669	-0.1833096958	-0.0745123717	-0.0515230584	0.0036809317	0.0593946273	0.0750421828	0.011793532	-0.0638336211	0.1510148998	0.058386131	-0.0143333509	0.0081077129	0.0117813837	-0.1354244819	-0.0003533092	-0.004220985	0.008486737	-0.1288338969	-0.0994832923	0.1027190358	-0.00149552	-0.0409864984	-0.0185716179	-0.0675213975	-0.0077545806	-0.0077350211	-0.0773956672	-0.0326037575	0.0632547736	0.006715316	-0.0395666499	-0.0952010652	-0.0770664454	0.0753147723	0.0460377833	0.0039705226	-0.0503339017	-0.0003796783	0.0631309909	0.1164748813	-0.1427579315	-0.0488654876	-0.095738023	0.1492434358	0.0255760469	0.0218626585	0.0259288646	0.0799540384	-0.0288707098	-0.0018724573	0.1138193649	0.1144479791	-0.0360631803	0.0809318756	0.0338946313	0.0554394749	0.1383834165	-0.0332380822	0.0788531872	-0.0280347758	-0.0310935605	-0.0628699387	0.0005586844	0.0051401681	-0.1102369121	-0.0411180354	-0.1564579603	0.0394650981	0.0474436582	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	0.010212902997182	-0.0024591422420599	0.0001043033876298	6.047380566683396e-06	0.0711155121194764	-0.0322885173781627	0.0010425483544799	0.0050574160640153	-0.2325599232089956	-0.0112650049212489	0.0540841178829739	0.0001269003358757	0.0062008546890666	8.771073641140013e-05	3.8450598874919246e-05	7.693173281830113e-09	-0.0037721033768531	-0.0004549098954034	2.069430129359325e-07	1.422876388566656e-05	0.0038562568766987	0.0007955742501684	1.4870717099086012e-05	6.329383875311709e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.0793176386125	-0.3805755296123152	972352.4206746316	0.1448377337396942	1194.137966059837	-1.1108249055237138	1425965.4819855243	1.2339319707317675	904.607677136884	1.222971387477628	1.4956590145889546	818315.049534989	975.4784574300362	800.8350298552	1.048902	20.221952	0.0443250096737491	0.0269486528470534	-0.0094144628	0.0235122201	0.0427058307	0.0049427693	0.0953575503	0.0186043952	-0.0983183206	0.0270978386	0.0030933883	-0.0260119866	-0.0338313433	-0.1447764366	-0.0253629947	-0.0555923866	0.0118671633	-0.0807850288	-0.0701041908	-0.0216913644	-0.0537432081	-0.0789468865	0.0381690406	-0.0529947322	-0.0505458669	0.0797595927	0.0257564586	-0.0240322673	-0.0617048006	0.0459196285	0.0260570026	-0.2213902879	0.0643447948	0.1961183025	-0.0852674543	0.2807712075	0.0217549918	0.1773114538	0.0240510205	0.0572316788	-0.1521396441	-0.02004737	0.0418124338	-0.0151776759	-0.0279497519	-0.1302459441	0.1070943759	-0.0048392273	-0.1514133146	-0.0469764483	0.076561656	0.0973967762	-0.0590385681	-0.0506406051	0.0350151993	0.0532415987	0.0795637065	0.0509473055	-0.0348620797	-0.0007936555	0.0581807345	-0.0391942786	0.0827395826	0.0920838935	0.0073424268	-0.0444484503	0.0664087596	0.1148402143	-0.0141882955	-0.0914930398	-0.2714786491	0.1611789175	-0.0099333237	-0.0903726709	0.1061716477	0.1537059063	0.0532440955	-0.0359125784	0.1085311527	-0.0816722644	0.0320102695	-0.0046738546	0.0342279005	0.0743032902	-0.0139013292	0.0876335756	0.1525006308	0.0731581355	-0.0862520111	-0.0596366942	0.0007760551	0.0014044359	-0.0401297511	0.0869225556	0.0506961383	0.1100209293	0.0125991147	-0.2303856482	0.1884972572	-0.0378942578	-0.0880599215	0.0296995586	-0.2136798187	0.026779095	-0.0145616935	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.0107819895389695	0.0005690865417875	0.0001162512984184	3.238594920436562e-07	0.0715494784949442	0.0004339663754677	1.8832681503665065e-07	0.0051193278728984	-0.2512603563541944	-0.0187004331451988	0.0631317666752367	0.000349706199818	0.0065132156829463	0.0003123609938797	4.242197853257764e-05	9.756939049751408e-08	-0.0039500005583616	-0.0001778971815085	3.16474071886683e-08	1.5602504411056954e-05	0.0038584291735364	2.172296837700191e-06	1.4887475687196788e-05	4.71887355108225e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987.3901233984968	1.3108057598843743	974939.2557848988	1.718211740146052	1198.8828326313435	4.744866571506464	1437320.046378154	22.513758781399503	904.5099996985138	-0.0976774383702832	0.0095408819665804	818138.3395546053	974.3028947299476	815.2025413404068	1.539742	29.684937	1.0104008565035674	0.49365182182864	-0.1592873641	-0.1607496079	-0.0183838719	0.0718865402	0.0660413475	0.0271394601	-0.100043291	-0.1515779776	0.0524935471	-0.0511737892	0.0804201969	-0.0174049891	0.1095789367	-0.0553508601	-0.2425135118	0.0652257356	0.0245248612	-0.1111674579	0.0520334386	0.0228951317	0.0006878303	0.2145334836	0.0774030614	-0.0597640489	0.0066872068	-0.1289735177	0.0017134912	-0.2088198935	0.0024340984	0.2466761616	0.1152624887	0.0863997786	-0.0344344593	-0.0291379264	-0.1739198739	-0.1336389447	-0.0821385248	0.0547586934	-0.1325316151	-0.0981930844	0.030119737	0.0738696739	0.0627894078	-0.0057675126	0.0274332935	0.104347429	-0.0334170215	-0.1229512008	-0.0220168229	-0.0556851568	-0.1503603044	-0.0046737918	0.0119871096	-0.149959197	-0.059140147	0.0610458372	0.0698446651	0.007344664	0.1283974209	0.0826410347	0.0497922701	-0.2780988299	0.2138306377	-0.1661049691	-0.0929674259	0.0428113714	0.0328930034	0.0682910787	0.0740828873	-0.0360196338	-0.0392116682	-0.2281058866	-0.0253711359	-0.0687178751	0.0411187719	0.0414192948	0.0630444528	0.0028555418	0.0455613768	-0.1814266037	-0.2350934086	0.1183130827	0.1851348521	-0.0983248999	0.1043508449	0.036254544	-0.0201842896	-0.0355402373	0.0351285056	-0.0960186945	0.110159914	0.2891829733	0.0698235387	0.0935284672	0.0282886685	-0.0328632989	0.2647954152	0.2305691496	-0.047397047	-0.1411915164	-0.1159803279	-0.2355860793	0.2149789039	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.0188940241720416	0.008112034633072	0.0003569841494136	6.580510588816118e-05	0.3749856763609642	0.30343619786602	0.0920735261753864	0.1406142574758898	-0.0409048913931542	0.2103554649610402	0.0016732101398857	0.0442494216389754	0.0121114260115993	0.0055982103286529	0.0001466866400344	3.133995888383712e-05	-0.006324074691743	-0.0023740741333814	5.6362279907906456e-06	3.9993920706744326e-05	0.0056560878923707	0.0017976587188342	3.1991330246222424e-05	3.231576869400975e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
