global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
908.6832535175222	3.3736027725674376	11.3811956670747	825705.2552231895	986.0492396499172	-4.508681326201327	20.328207301236557	972293.10301418	832.4509521773641	0.5624017579860947	0.3162957373858498	692974.5877810002	835.4148226165149	634.9319733670404	1.001146	28.210529	0.151701874569214	0.1013563842092838	-0.0580310096	-0.1042737313	0.1122976804	0.0482271601	0.0321076609	-0.0406675493	-0.0985273068	-0.0087092988	0.1117771435	0.0074751252	0.0193006914	0.116396432	0.0271776134	0.0112249368	0.050266167	-0.0516207536	0.0200196791	-0.0010145847	-0.0429190025	0.0553822509	-0.0727779642	-0.0093934104	0.0246978448	0.0538921172	-0.1429770294	-0.0400758409	0.0448800936	0.0162345595	-0.0962524412	0.0596083754	0.1269563221	0.0716145192	0.061832655	-0.2022668472	0.0611265657	-0.0360253196	0.0339027994	-0.0244193394	-0.0665829261	0.0025833541	0.0051809699	0.0067796577	-0.0036001521	0.0280848948	0.1595173557	0.0905897879	0.0891814155	0.0636841199	-0.0801750595	0.051632974	-0.1234693853	0.0527698286	0.0035274939	0.0196585864	0.0137155815	0.0569217723	0.0747036994	0.0569655227	-0.0773051849	-0.1620513829	0.089150663	-0.0331635153	-0.1534212871	-0.1849599704	-0.0826061358	0.0178824623	0.0319836253	0.0431433947	0.0148681073	0.0392752459	0.0186760838	-0.0722873484	-0.1003069546	0.0593652852	-0.0069540842	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.1715982434411813	-0.0148082504799162	0.0002192842822759	0.0294459571520989	0.70369342664074	0.09582697531782	0.009182809198562	0.4951844386973865	0.4327788504728147	0.0277289039848227	0.1872975334165709	0.0007688921161995	0.0109982335564941	0.0002120143794466	4.4950097092169166e-08	0.0001209611413631	0.0001440157727308	2.580241701e-07	6.657647235579372e-14	2.074054279524944e-08	-0.000361801795159	5.448249211630003e-05	1.3090053898027497e-07	2.968341947202695e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
908.7907016734624	0.1074481559402329	0.0115451062149566	825900.5394481441	985.1694965940532	-0.8797430558640826	0.7739478443410744	970558.9370193802	831.3554836472064	-1.0954685301577456	1.2000513005659716	691151.9401902804	834.6541326595888	667.0821295341165	1.362112	38.381916	0.7437225067678264	0.346165040043358	-0.081247011	-0.0593083352	-0.0680841222	-0.1199573693	0.121195155	-0.012435257	-0.0870167292	0.0334724763	-0.0313401933	0.0392694243	-0.126718565	-0.0128842161	0.0076405236	0.1511766385	0.0907600879	-0.0049757856	-0.0159426067	-0.1256728644	-0.0873178203	-0.1440615539	-0.0329054584	-0.0498699906	-0.0153032865	0.0291245229	0.0201811478	-0.2036109021	0.1468637794	0.0324716101	0.0419713437	0.0285351029	0.0561710801	0.0881259347	0.1129664434	-0.0095820393	0.0840418714	-0.0026167407	0.0594062175	0.1178324878	-0.0065558686	0.1178687316	0.13205519	0.0565985656	0.0042695654	-0.0683955485	0.0018927498	-0.0750646834	0.0107792396	-0.0162933727	0.2189995767	0.1585411919	-0.0460914098	0.078308959	0.0743200348	-0.2344852843	0.0544989564	-0.129314507	0.0321674144	0.0123518646	-0.0680063043	-0.2999638668	0.1608576867	0.1773375463	-0.0431669574	0.0954141103	0.3118684703	0.0685984498	-0.1179717572	-0.0730173833	0.0153659194	0.2329465548	0.0710364361	0.2533087746	0.0826762883	-0.001922209	-0.0830118186	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.1176992184823859	0.0538990249587953	0.0029051048915088	0.0138531060313644	0.5670165774863563	-0.1366768491543837	0.0186805610947701	0.321507799144341	0.3648424301887374	-0.0679364202840773	0.1331099988660237	0.0046153572010147	0.0159977554371991	0.0049995218807049	2.4995219035648045e-05	0.0002559281790284	0.0020496311087156	0.0019056153359848	3.631369808740462e-06	4.20098768181474e-06	0.0024372652355626	0.0027990670307216	5.940261828482016e-06	7.834776242472633e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.824559300099	2.033857626636632	4.136576845427992	829601.3778242196	987.6737245039508	2.5042279098976223	6.271157424710214	975499.386075506	832.5127533103617	1.1572696631553754	1.339273073259756	693077.4844243992	834.648831778653	653.339075538744	1.31813	37.142586	0.5104603895996459	0.277046547359914	-0.0757323829	-0.0241134536	0.0395789324	-0.0572352442	0.0930469364	0.0587219965	-0.0832497504	-0.0558521057	-0.0478590495	-0.0057399751	-0.0494889196	-0.055193002	0.1841568155	-0.1331921737	0.0684722822	-0.0613859779	0.0215499924	0.0031090207	-0.0244082293	-0.2795562774	-0.0809846846	-0.0542092834	-0.1656734093	-0.0639849809	-0.0608327	0.0149020098	0.1156183266	-0.0193615355	-0.0382844754	-0.1629571164	-0.0919805599	0.0784003622	-0.1456672421	-0.1186031533	0.0708095817	-0.0463733726	0.0274786744	-0.0451863905	0.0365820412	-0.008702105	0.1835266734	0.2660057455	0.1204007213	-0.0827490782	0.012327332	0.1068692465	-0.0505551921	0.0549399578	0.1044356561	-0.0801651704	-0.1395284773	0.0855348345	-0.0364421538	-0.2181766395	0.084787341	0.0036875601	0.0812879207	0.1501419297	-0.0960367559	0.0298605044	-0.0157467596	0.0719390166	-0.0283165593	0.0198696039	-0.0313094131	0.0666396411	-0.178410561	0.1201248802	-0.0397912084	-0.0227209943	-0.0394973115	-0.198448005	0.0209498458	0.1468128733	-0.2124477449	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.0444442133346711	0.0732550051477148	0.0053662957791917	0.0019752880989377	0.5700595381327531	0.0030429606463968	9.25960949552002e-06	0.3249678770161278	0.4011583245496766	0.0363158943609391	0.1609280013555036	0.0013188441832348	0.0116600021342192	-0.0043377533029799	1.881610371751303e-05	0.0001359556497699	-0.0007309294544097	-0.0027805605631253	7.731517045207685e-06	5.342578673236617e-07	0.0032758819583493	0.0008386167227867	1.0731402605038444e-05	7.032780077375052e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.2935680030956	6.469008702996575	41.84807359944544	841427.4898998499	991.9596145167496	4.285890012798859	18.368853201809003	983983.8768322184	834.5726832891528	2.059929978791047	4.243311517522082	696511.5636924566	838.0223296149144	677.3659197835761	1.217838	34.316521	0.3846710521580391	0.1745196847573399	-0.0121793389	-0.001223216	-0.1047545606	-0.0533207619	-0.1420958241	-0.1721652652	-0.0497811955	-0.0419680546	-0.0939809582	0.0368974726	-0.0283522281	-0.0567872716	-0.090347649	-0.0694963024	-0.0010401956	-0.0282681903	-0.1214440519	0.0452649888	0.0015541585	-0.212297156	-0.1488121164	-0.1080069126	0.0748168157	0.0060899535	-0.0793203445	0.0024304136	-0.1239379721	0.1319137955	0.1116994124	-0.1897621994	0.1362353554	0.131465318	0.0022515474	0.0794842898	0.0034343552	-0.0378331532	-0.0570423838	0.0607146407	-0.0007627907	-0.0345761825	0.2182689327	0.0508710179	-0.1255093229	-0.1252827778	0.2164442198	-0.0790561107	-0.027893024	-0.0087463134	-0.1256562162	0.0330561318	0.0357093631	0.0783426363	-0.0700502109	-0.2178601564	0.1240376145	0.0322365466	0.177329158	-0.0411821166	0.0391794236	-0.0175347968	-0.080341476	0.0693641346	0.0875010303	0.0151684274	-0.0567074689	-0.0012985606	0.0277029337	0.129941999	0.0702820695	0.1087742935	-0.0173179909	-0.1462920213	-0.0260468039	-0.1681941606	-0.0600084256	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.0082166726076451	0.0526608859423162	0.0027731689082296	6.751370874122534e-05	0.6319929417287256	0.0619334035959724	0.0038357464809816	0.3994150783949283	0.3262234318733661	-0.0749348926763104	0.1064217275032367	0.0056152381404101	0.0095341964219406	-0.0021258057122785	4.51904992635632e-06	9.090090141214496e-05	-0.0006050343303694	0.0001258951240403	1.5849582257122538e-08	3.660665409255482e-07	0.0049270185208992	0.0016511365625498	2.4275511505283737e-05	2.7262519481890982e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.5048856534252	-3.7886823496704665	14.354113946704526	834491.1761126774	992.5353311712092	0.5757166544595975	0.3314496662221516	985126.383623142	835.8722062675873	1.2995229784345383	1.6887599714793735	698682.3452106441	839.287286958951	689.9063582043085	1.059345	29.85046	0.3431006430109275	0.1861251288664956	-0.0321472541	0.0183552944	-0.0129159273	-0.1376252127	-0.1275037244	-0.036132132	-0.0016055441	0.0886230194	-0.0750765953	-0.0856925925	-0.0879303191	-0.081052985	-0.0196841294	-0.0087731652	-0.0204117256	-0.0415367631	-0.0468973185	0.0571904338	0.1112146884	-0.1100378176	-0.1618782537	-0.0050810509	0.0838693675	-0.0823867543	0.0683269565	0.0048477408	0.0336091718	0.0295393437	-0.0430031606	-0.1058279517	-0.0521612391	0.0221455567	0.0039167133	0.0802078552	-0.0140158328	-0.0411614741	-0.0859258711	0.0016200956	-0.0624611636	-0.1434856295	0.0821432782	0.0605013009	-0.0684036416	-0.046418224	0.0102457777	-0.0795958417	-0.0950708209	0.1276259485	0.0519496472	-0.0897613136	-0.0408211444	0.0625781861	-0.0352684712	-0.0760059572	0.079708662	0.0624688924	0.093672692	0.0546876822	0.0122659895	-0.0351287864	-0.1155139163	0.1435228907	0.0589300813	0.0198628165	-0.0929016953	-0.1196812706	0.0473381121	0.1015138321	0.1946941403	-0.0672989245	0.0239185467	-0.0476055786	-0.0047548401	-0.0022304036	0.0203293591	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.1281276456902702	-0.1363443182979153	0.0185897731321232	0.0164166935901314	0.6600000213859119	0.0280070796571862	0.0007843965109239	0.4356000282294041	0.327556241983082	0.0013328101097158	0.1072930916620793	1.7763827885608164e-06	0.0093801191587668	-0.0001540772631738	2.373980302712879e-08	8.798663543266397e-05	-0.0017972644794941	-0.0011922301491247	1.4214127284819046e-06	3.2301596092511986e-06	0.0027249972342755	-0.0022020212866237	7.4256099268091235e-06	4.848897746743894e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.302153759931	2.79726810650584	7.824708859674765	839609.6369850882	997.22175209739	4.686420926180745	21.962541097344783	994451.2228561884	835.6792459352322	-0.1929603323551418	0.0372336898626068	698359.8020868783	839.0634956888387	675.8483394518901	1.023868	28.850779	0.4605301531100967	0.2564909323546343	0.033731872	0.0006449273	-0.0195382443	-0.0298121476	-0.0431578003	-0.1104089879	-0.0003961794	0.0001142475	0.0264013159	0.0237272921	0.0418744133	0.0774795582	-0.0591767473	0.0173902547	-0.0175913189	-0.0219387162	-0.0200540128	0.0459270424	0.0377998555	-0.0848167402	-0.0734101436	-0.0221009539	0.0959127156	0.0309764672	-0.0892788596	0.1088939265	-0.0515785852	0.1321086606	-0.0613470579	0.140171523	0.044961837	0.1323100078	0.0451569014	-0.0373824195	-0.010233028	-0.0035523491	-0.0174852456	-0.0043022037	-0.0386322782	-0.0768325667	0.1085102788	0.0172230872	-0.0621337885	-0.0450900331	0.0573314776	0.1143572489	-0.0186817275	-0.0009431908	-0.1936005556	0.0617636236	0.0012664226	0.0030993258	-0.0439676154	-0.0376064543	0.0841575036	0.1062525897	0.1120778627	-0.0775388058	0.0327447802	0.0140284939	-0.088563595	0.041663324	0.0834625548	0.019071954	-0.0474099936	-0.0205769955	0.0619770194	0.0747971632	0.0765947079	0.0038499142	0.0812068299	0.0343319557	0.0130728675	0.0450495942	-0.0151568646	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	-0.1406210142781532	-0.012493368587883	0.0001560842586727	0.0197742696566165	0.5087903797501951	-0.1512096416357167	0.0228643557236018	0.2588676505263478	0.3094261511945149	-0.018130090788567	0.0957445430430507	0.0003287001920016	0.0055499972574515	-0.0038301219013152	1.4669833778935122e-05	3.080246955771918e-05	-0.0013746166613297	0.0004226478181644	1.7863117819912785e-07	1.8895709656052109e-06	0.0014038259117966	-0.0013211713224788	1.970727190631556e-06	1.7454936633406451e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.705027896886	-0.5971258630449938	0.3565592963172287	838515.6981156368	994.354440168901	-2.8673119284890163	8.221477695255402	988740.7526836084	836.9374753762196	1.2582294409874066	1.5831413261674818	700464.3376891202	840.5557369365863	698.4355364724047	1.198024	33.758205	0.4456266618496767	0.2209279390950108	-0.0033780464	0.0190775951	-0.0357539316	-0.1059901168	-0.2158472174	0.1553455111	-0.0058269563	0.0918701559	-0.0184053444	-0.1128001479	0.005402459	-0.0573175141	-0.097290132	0.0533798964	-0.0326528793	-0.1096169518	0.1381337697	0.1098501213	0.1360033794	0.1539303379	-0.0937844044	-0.114634374	-0.1007388272	0.0100549184	0.0940337882	-0.0204672056	-0.0260453549	-0.0231332026	-0.0337349043	-0.0845732614	-0.0652975443	-0.0562169725	0.0493605354	0.0618477614	-0.0254317616	-0.0776811274	-0.003098881	-0.1331205145	-0.1698420888	-0.1637159796	-0.1023905278	-0.0044715202	0.1494440841	-0.0282335502	-0.045737935	-0.1478361841	-0.0526928345	0.023810907	-0.0067823411	-0.0449043779	0.0076844084	0.0328882765	0.0024234433	0.0511114177	-0.0155406907	0.1575907198	0.0387675805	0.1700366092	0.0950671295	-0.1204207885	-0.1260285972	-0.0435580423	0.1217817123	0.1349242197	-0.0193939462	-0.0790683108	-0.0621735858	0.0578280882	0.1026430666	0.0429224587	0.0738124085	-0.047816626	0.1438677301	0.0588555207	-0.0998035355	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	-0.3106544423761619	-0.1700334280980087	0.0289113666707606	0.0965061825680441	0.6080192087540155	0.0992288290038203	0.0098463605054694	0.369687358213859	0.3672708321822426	0.0578446809877277	0.134887864171837	0.0033460071185719	0.0065301593882962	0.0009801621308446	9.607178027420216e-07	4.2642981636553e-05	-0.0001880825413913	0.0011865341199383	1.4078632177779932e-06	3.537504237621007e-08	0.0012001276873773	-0.0002036982244192	1.4403064660095865e-06	4.1492966631575495e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.169185574502	0.4641576776159581	0.2154423496898397	839365.9765962462	992.4370495420512	-1.9173906268497376	3.6763868159312296	984931.2973037318	836.5709494640477	-0.3665259121719373	0.1343412442934707	699850.9534871782	839.3939280117443	682.3734810751235	1.010773	28.481791	0.2651918421879026	0.154799882110784	-0.0458866011	0.0189219572	-0.0438150366	-0.0513219478	-0.0690352202	0.0697676503	0.0224898425	0.010736809	0.0109598711	-0.0084781739	-0.0102583443	-0.1721272455	0.0355904775	0.1201597526	-0.0285513163	-0.0433197743	0.0092233778	0.0185475309	0.1349999893	0.183984468	0.0283916164	-0.0051864189	0.0021095648	0.0586060464	0.0298520369	-0.0216261862	-0.0931814859	0.0134306742	0.1412264333	-0.0015950901	0.1002777573	0.1690955942	-0.0466889079	-0.1374304754	-0.0172825164	-0.0505387674	-0.0103440482	-0.0188678871	-0.0536890325	-0.1149332182	-0.1147850347	-0.1490641947	0.0774218184	0.109130754	-0.0582776185	-0.0314663414	0.0181766871	-0.0771430578	-0.1481244301	-0.0122978124	-0.0666012906	0.0310641957	0.0283210005	0.1280847421	-0.0594720241	0.0528531646	-0.0582432422	0.1472554508	0.079243132	-0.128147096	-0.0574442815	-0.1188061262	0.0633381236	0.1164861777	-0.1380889236	-0.0146589365	0.0130074059	0.1662677572	-0.1275007821	0.1978197441	-0.0212521417	-0.1717647918	-0.2133039366	0.1500038879	0.1070536425	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	-0.2911123433587903	0.0195420990173715	0.0003818936340047	0.0847463964558462	0.5632010748673366	-0.0448181338866788	0.0020086651250842	0.3171954507317233	0.3555382123205604	-0.0117326198616822	0.1264074204200998	0.0001376543688187	0.0064536590330574	-7.650035523879949e-05	5.852304351662517e-09	4.164971491496338e-05	-0.0012063120391569	-0.0010182294977655	1.0367913101199856e-06	1.455188735814878e-06	-0.0014871222480617	-0.002687249935439	2.211532580680085e-06	7.221312215516911e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.8777325045236	-5.291453069978388	27.99947559178371	829698.2435725824	999.5824658942944	7.14541635224316	51.05697484690395	999165.1061233182	834.0570940496797	-2.513855414367981	6.319469044347215	695651.2361345962	837.9658720953831	669.1649196367474	1.154512	32.532104	0.4464588654162914	0.2132004013419996	0.0123949392	-0.0544750226	-0.0284346581	0.0333917507	-0.0368408205	-0.0871108653	0.0732079213	0.0971219339	-0.006790147	-0.0170790469	-0.1419833832	-0.0716561289	-0.0749273411	0.0055304088	0.0149510514	0.0760117879	-0.1147217865	-0.0579589179	0.0068168555	0.1214887265	-0.0124732168	0.0425352563	0.0621592262	-0.0088237337	0.1874882416	0.0039846042	0.0604708835	-0.0340983529	-0.0452823228	0.0549602849	0.1100694621	0.0004153935	-0.0381855339	0.1692092213	0.0100133484	0.0653594548	-0.0926559909	0.1191296972	-0.0223641266	-0.0414811025	-0.0629864308	-0.1045545934	-0.0282229486	0.0414368882	-0.1781421123	0.0829451315	-0.0948113988	0.0380454907	0.0841356027	0.054132898	-0.026319001	-0.0157156481	0.0731739937	0.0562551896	-0.0394049138	-0.0586977859	-0.0644104183	-0.0976291284	0.0386854469	-0.0651523317	0.0805372012	-0.0262939484	0.0538886175	0.0853308965	-0.050640989	-0.0266616894	0.1111747513	-0.1146947126	-0.2744810079	0.1259274023	-0.0641988953	-0.0017115355	0.121554315	-0.0877132994	0.1068466017	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	-0.2671628977317652	0.0239494456270251	0.0005735759458418	0.0713760139244336	0.4481087506906505	-0.1150923241766861	0.0132462430843914	0.2008014524455355	0.2415211913651802	-0.1140170209553801	0.0583324858784559	0.0129998810675396	0.0088576024813654	0.0024039434483079	5.778944102662956e-06	7.845712171789048e-05	-0.0015819406732229	-0.000375628634066	1.4109687073028898e-07	2.502536293596922e-06	-0.0025755516588317	-0.0010884294107699	6.633466347310721e-06	1.1846785822291289e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.8242877605842	-8.053444743939394	64.85797224368505	815091.6945704061	991.757905994762	-7.824559899532346	61.22373762136964	983583.7441031152	831.7715744814036	-2.2855195682760723	5.223599696972844	691843.9521152731	835.963691357004	638.438544408202	1.220567	34.393425	0.7726761643569219	0.3675253846504628	-0.1172149768	-0.1556579608	0.0759041834	0.1290382044	0.0890016809	-0.0374333087	-0.1232925556	0.0375421129	0.1193905663	-0.0498589217	-0.1605083836	0.2093092551	0.0753510603	-0.0726867821	0.0928779972	-0.0103292512	-0.0731580878	-0.0303729375	-0.0742183974	0.0351952516	0.0146770099	0.0035182261	0.1116483909	0.1429198311	-0.0067580696	-0.1069080532	0.0716335587	-0.1115660729	0.0560962263	-0.0680981467	0.0319852762	0.1040062051	-0.011406895	0.0108225994	0.0837960046	0.005538881	-0.0709676515	0.078452945	-0.0844305073	0.1045856141	0.0243897609	-0.1231991356	-0.0272966014	0.0764628339	-1.29498e-05	0.0496584102	0.1695982247	0.0352394342	0.1167670029	-0.0064368611	0.0259045133	0.0838374943	0.0880932915	0.000787252	-0.067632897	-0.0995902063	-0.0348618621	-0.015565006	-0.1229067249	-0.1138123492	0.0241098987	-0.0735099572	-0.0078310566	0.105467206	-0.1067746842	-0.1528215427	0.0277137185	-0.0404134733	-0.2003075907	0.1119575639	-0.1085080657	0.0553140412	0.0299543927	-0.0027452548	-0.0729961919	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	-0.2190486234745776	0.0481142742571876	0.0023149833872958	0.0479822994461072	0.6579851397077618	0.2098763890171113	0.0440480986668618	0.4329444440762429	0.390629818155638	0.1491086267904578	0.1525916548323068	0.022233382583336	0.0135563784324087	0.0046987759510433	2.207849543810287e-05	0.0001837753962026	-0.0021431495720616	-0.0005612088988387	3.149554281357462e-07	4.5930900882278186e-06	-0.0005239990228704	0.0020515526359613	2.74574975969134e-07	4.208868218119758e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.1078922685626	7.283604507978453	53.05089462864404	828296.3755695256	972.3958112312084	-19.36209476355361	374.8907136328303	945553.6137	832.4312882265208	0.6597137451171875	0.4352222254965454	692941.8496184649	833.414387635322	633.1329936412212	1.092525	30.785419	0.2109719983365495	0.0911932216149381	-0.1260183506	-0.1246727345	0.0854250205	0.0763448495	0.0933794944	0.0040250418	-0.1486926287	0.0168915267	0.0067342256	0.0632564637	0.0345800759	0.0544591622	0.0013902425	0.1120494786	0.1024685731	-0.0777491959	0.0004730868	-0.1407549169	-0.1238098972	0.0798457427	0.0847257584	-0.0756296973	-0.0999005786	-0.0176205134	-0.1352302187	-0.0840386861	0.0483613773	0.0697106813	0.0955398613	0.2173998524	0.1964407444	0.0943592057	0.1452137635	0.0548337258	0.1089086217	-0.0445269594	0.0748902838	0.0707874948	0.0339104599	0.1542637892	-0.0726669204	-0.0296873812	0.1542788902	-0.0397640056	-0.0233622457	0.0265420793	0.0633302497	0.0936326734	-0.0500400757	0.2183773338	0.1838563836	0.0803459808	0.0771420845	0.034803702	-0.0340405515	-0.0763707238	-0.0312038849	-0.0019384816	-0.0632993954	-0.0679701976	-0.0590776519	0.0765609691	-0.0716900158	-0.1158643868	-0.0294224317	0.0757708196	0.2051585314	-0.091300393	-0.1060161979	-0.0106233849	-0.046099741	0.0731502482	-0.0948197903	-0.1040146161	-0.0261983635	-0.0478387595	-0.0936454286	0.1172407796	0.0067565429	-0.2509045059972123	-0.0318558825226347	0.0010147972512959	0.0629530711297051	0.6067448300842955	-0.0512403096234663	0.0026255693303087	0.3681392888340206	0.3435557725656295	-0.0470740455900084	0.1180305688631665	0.0022159657682101	0.0132714938122655	-0.0002848846201431	8.115924679413526e-08	0.000176132548009	-0.0014991056415449	0.0006440439305166	4.1479258443539974e-07	2.2473177245117464e-06	-0.0012111056842193	-0.0006871066613489	1.466776978348299e-06	4.7211556407003197e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
