global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
993.1316866097458	-0.4164186562586565	986310.5469483184	0.1734044972802651	1014.7554449817452	-6.337705651754163	40.16651292827666	1029728.6131200998	926.0843779601804	0.3808585334771805	0.1450532225223886	857632.2751018943	932.44343890975	770.0445476822013	1.042249	22.822275	0.2552536904135978	0.1199880052985094	0.0106768836	-0.007211184	0.0349920518	0.0923687149	0.0150825295	0.0483563768	0.0236007474	-0.0199639423	-0.0483004265	0.1046906952	-0.0864206018	-0.0685295646	0.1038981861	-0.0212178967	0.0638338087	-0.0143065138	-0.002209705	0.0652526629	0.0462540241	-0.1881323427	-0.0211272049	-0.0900627847	0.0768678622	-0.0970803954	0.0953861569	-0.0099586349	-0.0455307996	0.0779110819	0.2045814151	0.0964058255	0.0594124703	0.0399286065	-0.0287121006	0.0062477341	0.0721323997	0.050484892	0.0071004929	-0.0161019826	-0.0542131867	0.0351751085	0.0680613164	0.0699516343	0.0803173229	-0.0324804519	0.0439091764	-0.0453704691	-0.0129023006	-0.0687390544	0.0438381974	-0.038341786	0.1619730679	-0.0214308748	0.1105061915	-0.1852349765	0.1109442626	0.0852744922	0.063123591	-0.0465594859	0.0598182597	0.1043515491	-0.0537085613	-0.1514818614	0.0793079057	-0.1707578729	0.0240036676	-0.009903793	-0.0553528896	-0.0344178187	-0.0624432553	0.0199648777	-0.013403442	0.0173418922	0.0792799715	0.1530286879	-0.0769741113	-0.056277295	0.0094796346	-0.057535518	-0.1192067349	0.0826376959	-0.0972611591	0.0384729916	-0.0288141725	0.037511976	-0.2099894571	0.043668059	0.0106997015	0.0251112938	0.1546248029	-0.0697811269	0.0752068238	-0.0542759399	-0.1177176017	0.0462992136	-0.0747674255	-0.0016898595	-0.1290552057	0.0050684204	0.1289225186	0.3735337597743893	0.0439256445334734	0.001929462247681	0.1395274696911911	0.0216221643413234	-0.0484764039205459	0.0023499617370679	0.0004675179908031	0.0444289721487223	0.0181858613413084	0.0003307255527252	0.0019739335661919	0.0082390356426483	-0.0017201134388956	2.9587902426695905e-06	6.788170832082908e-05	-0.001933837096812	0.0006812640877423	3.739725917006265e-06	4.641207572473485e-07	0.0019909998129755	0.0004919380857274	2.420030801891389e-07	3.964080255268476e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993.9485993041258	0.8169126943799938	987933.8180586336	0.6673463502391812	1022.6632223168843	7.907777335139144	62.53294238214035	1045840.0662795532	927.0493353157632	0.9649573555827828	0.9311426980933172	859420.4701093984	934.4648350740956	768.0690516942154	0.986505	21.601646	0.102346593089684	0.0498592762316254	0.0225967857	0.0092589807	-0.0634677103	0.0204647866	0.0033614864	-0.0523174055	0.0237287361	-0.0430835874	-0.0327990436	-0.2134855404	-0.0547608973	0.0875643993	-0.0409841587	-0.0234221903	0.0349962531	0.0506655732	-0.0062100538	0.0407277753	0.0999136456	-0.0204652013	-0.0039492975	-0.1158466113	-0.0988690658	-0.0021015904	-0.0966224397	0.1341820772	-0.0012879408	-0.0315565767	-0.0090666363	0.0894474654	0.0025104417	-0.0369047339	0.0090950812	0.0083212944	0.0175826823	-0.0780157477	0.0559742738	-0.0683372729	0.087016351	-0.0227269429	-0.350869111	-0.0225872128	0.1815039679	-0.019714606	0.0134547099	0.0325368693	0.0511734512	0.0351394238	0.1003258724	0.1192602557	-0.1134461435	-0.0367531577	0.1289205693	-0.0524769006	0.0254816573	-0.017338445	-0.028855751	0.1465747726	-0.1091472662	-0.059174137	0.0710985821	0.0738630561	-0.050814173	-0.0676518998	0.0066869306	0.0557462035	0.0681715078	0.1945494064	-0.0243896516	-0.0152772972	0.1117503943	0.001427884	0.0338769305	0.1453319782	-0.0600586982	-0.0784128829	0.034625302	0.0412759525	0.0183168907	0.0250875653	-0.0083261822	-0.070094646	0.0667190696	-0.0436319408	0.0434222858	-0.014390284	-0.0884107819	0.0245985466	0.1185817564	0.0506899123	0.0326058775	-0.1058444522	-0.0363144854	-0.0781506324	-0.108797809	-0.0050684204	-0.1287014744	0.0151740128	0.1275100165	0.3536607018674829	-0.0198730579069064	0.0003949384305712	0.1250758920454006	0.0620804246474193	0.0404582603060959	0.0016368708269958	0.0038539791244039	0.0307384417087206	-0.0136905304400017	0.0001874306237286	0.0009448517986804	0.0083870931784975	0.0001480575358492	2.1921033921737186e-08	7.03433319847993e-05	-0.0021759341710358	-0.0002420970742238	4.734689516681255e-06	5.861099334772423e-08	0.0018146595343149	-0.0001763402786606	3.10958938780981e-08	3.2929892254799698e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993.3493871665778	-0.5992121375479655	986743.0049842156	0.359055185784802	1019.9955724265072	-2.667649890377106	7.116355937628986	1040390.9677696782	925.2576793413866	-1.7916559743765674	3.2100311305192477	856101.7731802082	932.057831620748	775.451169204309	0.949312	20.78722	0.1800846811230809	0.0769876227308193	-0.0037762817	0.0108253587	-0.0144863437	0.0066424387	-0.0149255181	-0.0371446317	-0.0200574758	-0.0450203029	-0.1001124338	0.0374210856	0.0452205323	-0.143114321	0.0170191413	-0.0377112179	0.0479011101	-0.0579363404	-0.0494036176	0.0223180904	-0.058832341	-0.0493132053	0.0044480052	-0.0603662757	-0.0139212872	0.0518730979	-0.0840535049	0.0934442624	-0.1016159	0.0454682912	-0.1249587404	0.1307191303	0.1008193077	-0.0651791579	-0.1388923381	-0.0737038931	0.0090103588	-0.0402519611	0.0698748945	0.0554500905	-0.1241382151	0.0840110121	0.0723454565	-0.068220459	-0.1320451228	-0.0271218128	0.0341045939	-0.0526946859	-0.0596238579	-0.0756841067	-0.0134227048	-0.0620176987	-0.0244730404	0.0036533929	0.1034993184	-0.0052213185	0.007332795	0.0864617656	0.0333532505	-0.1744423928	-0.0177402516	-0.089636674	-0.0448885301	-0.0658942256	-0.0142103411	0.0319130602	-0.009114837	0.0190917834	0.226019274	0.0120095895	-0.0697738466	-0.1047037978	-0.0039386848	0.0188337062	0.019816057	0.1547703368	0.0422601859	0.0111199763	-0.0351344499	0.0687137595	0.0669820099	0.0504393476	-0.0395225924	0.0637790164	-0.0061491213	0.0454686356	-0.1149380997	-0.1053905155	-0.0335039937	0.0348056056	0.0814363961	-0.0071126191	-0.0794410711	-0.0696209473	-0.1377398518	0.1081563929	-0.0248381473	-0.0084435077	-0.1279949812	0.0251860523	0.124700488	0.3330144794195746	-0.0206462224479082	0.0004262665013685	0.1108986435030903	0.1047921315055617	0.0427117068581424	0.0018242899027358	0.0109813908254789	0.0613155014154358	0.0305770597067151	0.000934956580308	0.0037595907138263	0.0090231797380637	0.0006360865595661	4.046061112607648e-07	8.14177725854033e-05	-0.0013555425552098	0.000820391615826	1.8374956189847133e-06	6.730424033175955e-07	0.0015481438675008	-0.000266515666814	7.103060065736435e-08	2.396749434480335e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993.8049897200436	0.4556025534658374	987648.357592456	0.2075736867245912	1018.2939210650336	-1.7016513614736368	2.895617356005082	1036922.5096780008	926.0419147178978	0.7842353765112193	0.615025125771694	857553.6278143903	933.4227690907708	771.4975789522293	0.968613	21.209867	0.1845809266063153	0.0971193814613803	-0.012404288	-0.0011025628	-0.0908157349	0.0431386157	0.0550195637	0.0637698541	0.0208613788	0.0782670304	0.0273257011	0.0075771967	-0.0480195374	0.1346787261	-0.0253258059	0.0049740222	-0.0404663405	-0.0465835362	-0.0126582414	-0.105280822	0.0599900227	-0.0752685335	0.0454100053	-0.0967549204	-0.0069133704	0.0468144837	0.051111948	0.0566110926	0.0319363487	0.0737800926	0.1736779739	0.0899525301	-0.0582651958	-0.0212388777	-0.0087835807	-0.0656751653	-0.0981183801	0.075062777	-0.0341897552	0.1512006099	-0.0657786985	0.0718512786	-0.0427645222	-0.0296476746	0.0250255963	0.0131194032	-0.048446719	-0.0218667994	-0.0380008463	0.113290781	-0.0126706476	0.0851363222	0.0378358015	-0.044675213	0.0870671199	-0.0903521645	-0.014524462	0.0491274007	0.0298783114	-0.0250616093	0.0068115819	0.0843759713	0.044203529	-0.0860092245	0.0338894325	-0.1266251859	-0.1090309774	-0.0998420028	0.0942078963	0.0347191202	-0.1690513705	0.0539198948	0.0367968762	0.0218259279	-0.0306605668	0.1496745763	-0.0317154641	-0.0631878044	-0.008762655	-0.0373864891	-0.105563388	0.0233254532	-0.0210557348	-0.122025935	0.0911468218	0.1065085247	-0.001378985	0.0699643201	0.0140726194	0.0149279941	0.0724436826	0.1137145466	0.0317041841	0.0046553852	-0.0114448606	0.0206816724	-0.1685291544	-0.0118128082	-0.1269376627	0.0350428114	0.1205247148	0.3169783718952317	-0.0160361075243429	0.0002571567445322	0.1004752882493518	0.0335092755330492	-0.0712828559725125	0.0050812455555979	0.0011228715467498	0.0016436446433658	-0.05967185677207	0.0035607304906264	2.701567713665088e-06	0.0087680564326887	-0.0002551233053749	6.508790094546502e-08	7.687881360681371e-05	-0.0018482302800757	-0.0004926877248659	3.4159551681887007e-06	2.4274119423353684e-07	0.0015521349640077	3.991096506899975e-06	1.592885132738918e-11	2.4091229464951843e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
995.1314236494376	1.326433929393943	990286.5503345564	1.7594269690474555	1021.3584858747934	3.064564809759758	9.391557473217864	1043173.1566684505	926.0948737299937	0.0529590120958118	0.0028046569621643	857651.7151489729	932.9618097153384	772.987486493877	1.050254	22.997574	0.181197735710298	0.0920852811005076	0.00423526	-0.0017141361	0.0732709223	0.0296478412	-0.0423996286	-0.0434418614	0.0123862288	-0.0722778566	-0.0553843167	-0.0237137319	0.1791644601	-0.1174867801	0.0553542324	-0.0062574862	0.0078174939	-0.0299014502	0.105980723	0.1178722858	-0.0633856136	-0.106322412	0.0025739931	-0.1079675688	-0.1287892378	0.030567961	0.0651940869	-0.0802712493	0.0232995242	0.0928307596	-0.1386082623	-0.0177753867	0.0003886143	-0.0076183708	-0.0820137163	0.0520044731	-0.0680011751	0.016436382	-0.081730003	0.0768377044	-0.1308709619	0.0456197444	0.0771619262	0.0281158094	-0.0280505013	-0.0102411692	0.0258030261	-0.038895165	0.1109161671	-0.1385436975	-0.0576604803	-0.052956842	-0.0150115504	0.0252049633	0.1894866539	0.0334689986	0.0162387844	-0.1041237916	0.0235023435	-0.1624251447	0.0508829998	0.054094821	-0.0075918213	-0.072239944	-0.0109209223	0.0409028122	-0.0596649214	-0.1085994992	0.0058721373	-0.1001850256	0.0152705476	-0.0380346801	-0.0548921426	0.0032424254	0.0287473526	0.0692269095	-0.0247720641	-0.1046346832	0.0607836714	-0.0534662779	0.0536353026	-0.0003672636	-0.065282968	0.1039469119	-0.0048683132	0.0225052624	0.012520901	-0.1358327155	0.0124016657	-0.038414534	0.0727613629	-0.0724021096	0.038517381	-0.0414982982	0.0076933185	0.0601383796	0.1190606717	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	0.3199157533083365	0.0029373814131047	8.628209566053488e-06	0.1023460892148404	0.0676952103684698	0.0341859348354206	0.0011686781405716	0.0045826415068313	0.0633003076287934	0.0616566629854276	0.0038015440904985	0.0040069289458998	0.0100219833930492	0.0012539269603605	1.5723328219189233e-06	0.0001004401511305	-0.001966388057035	-0.0001181577769592	3.866681990849882e-06	1.3961260255963656e-08	0.0018284053562148	0.0002762703922071	7.632532961026489e-08	3.34306614663497e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993.6412739277732	-1.490149721664352	987322.981252808	2.2205461929763457	1022.026273909446	0.6677880346526308	0.4459408592252232	1044537.704561226	925.3533822683812	-0.7414914616124406	0.5498095876441534	856278.8820755328	932.9926887782274	783.6610030775463	1.029657	22.546543	0.31551939362366	0.1536543125609829	0.0374172865	-0.0185781341	0.0332464049	-0.0238395828	0.0632673937	0.024581037	0.0898629901	0.0137928669	0.08676915	-0.0030345159	-0.0799763969	0.0179791131	-0.1358849361	-0.0089506201	-0.0086278809	-0.0985386667	0.0283872227	-0.0253000269	0.071183684	-0.0552182331	-0.0035545367	-0.0430257024	-0.0547881367	0.130482611	0.0788790656	-0.0990413098	0.0208890538	0.0075200497	-0.1201715448	-0.1995715868	-0.021518869	-0.1638012973	0.0029801691	-0.029835705	0.0739392213	-0.2378173588	-0.0141373193	0.1167053288	-0.0073098005	0.0102093364	-0.000319135	0.0283166298	0.011077816	-0.0155810958	-0.0226151285	-0.0883320616	0.0426527032	0.0845792551	0.0224992764	-0.0453379106	0.0818124431	0.039846778	0.0127703917	0.043836188	-0.1113554282	-0.0847430188	0.0149949528	0.0029652776	0.0501089619	0.1367041628	0.0274046441	-0.0261008994	-0.1496502151	0.2464951851	-0.0556205279	-0.0689896485	-0.037755108	0.2162933065	0.014456862	-0.1110703994	0.0170168418	-0.0134220988	0.0832049641	-0.0191819885	0.0842249319	0.0092259975	0.0519713471	-0.0361329042	0.1180933988	0.0527306334	0.0873832263	0.0397134478	-0.1346690463	0.1388501527	0.1099933821	0.0756484948	-0.034350705	0.0289247158	-0.1385191389	-0.0239937378	-0.0244955807	0.0552276831	0.1476864119	0.0283926928	-0.0118869565	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	0.3183047797718359	-0.0016109735365005	2.595235735305191e-06	0.1013179328255969	0.1538196289374553	0.0861244185689854	0.0074174154738458	0.0236604782464564	0.1702796704339775	0.106979362805184	0.0114445840662032	0.0289951661631039	0.0107635353723492	0.0007415519792999	5.498993380037457e-07	0.0001158536937118	-0.0027027016620784	-0.0007363136050434	7.304596274201346e-06	5.421577249720081e-07	0.0027666325461312	0.0009382271899163	8.802702598984243e-07	7.654255645312406e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
991.5365654145918	-2.104708513181436	983144.7605541652	4.429797925458409	1023.944420810557	1.9181469011109584	3.6792875342415727	1048462.176909067	925.4554919067284	0.1021096383472013	0.0104263782433962	856467.8675003246	933.273822716907	768.9152328527465	0.8549	18.719862	0.0453938289581735	0.0209128066458131	0.0163729294	-0.0616791016	0.0157209626	-0.053448524	-0.0028909151	-0.09903086	-0.0646776362	-0.0837745604	-0.0416991339	-0.0999701603	0.0821316191	0.0230915408	-0.0147852165	-0.0297295816	0.0154425689	0.0044320181	0.0370739741	0.0901148532	-0.0083076502	0.0368449256	-0.049614457	-0.0823995745	-0.1128718193	0.0416174346	-0.1172064803	0.0281543725	0.0603981371	0.0862049378	-0.2175538675	0.0764719263	0.0151080518	0.0334014688	0.1097666041	-0.0169405116	-0.0385890828	-0.2431303034	-0.026276412	-0.0348867173	0.1360474044	0.050971417	0.0100785533	0.1169434294	0.0227443791	-0.0306318703	0.0235667793	-0.0051091074	0.036643673	-0.0630254382	0.0401345893	-0.071067723	-0.1209650368	0.0827669774	0.1225647939	0.109985458	-0.0878939715	-0.0845307886	-0.0240843914	-0.0586340171	-0.0481462732	-0.1001632146	-0.0660888308	0.0531075918	-0.0764833006	0.0106059254	-0.1520913979	0.005274409	-0.1911206592	0.1825507456	0.073286179	-0.1564973123	0.0073668895	-0.0054667401	0.0675613286	-0.0069884479	0.0782091835	0.029980269	0.046757136	0.0151076327	0.1292364186	0.0175091739	0.0953693581	-0.0225696346	-0.2394837601	0.0288636219	0.2008198579	-0.0401098483	0.0296039074	-0.0332896621	-0.0748456392	-0.1490402641	0.0641577978	-0.0677305049	0.0011302892	0.1166428805	0.0398484741	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	0.3265661979729231	0.0082614182010871	6.825103069325433e-05	0.1066454816584903	0.1409064586689936	-0.0129131702684616	0.0001667499663822	0.0198546300946368	0.1740705445316521	0.0037908740976746	1.437072642442035e-05	0.0303005544735458	0.0108632021640362	9.966679168700068e-05	9.933469365179984e-09	0.0001180091612567	-0.0029339926182287	-0.0002312909561502	8.608312683820501e-06	5.349550639691994e-08	0.0026890229661495	-7.76095799817e-05	6.023246904935891e-09	7.2308445124794545e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
991.7756403343548	0.2390749197629702	983618.9207606196	0.0571568172596706	1017.2054959688938	-6.738924841663106	45.41310802158412	1034707.0210293232	924.9945580698278	-0.4609338369006082	0.2124600019999164	855614.9324587961	932.2870307517264	761.1398851018017	0.857832	18.784069	0.0838173188291633	0.0437476140593968	0.0188323747	-0.1060991494	0.009071972	-0.0082666964	0.0910568286	0.0240849937	0.0324787614	-0.0010980781	0.0393527866	0.0760230285	-0.036361991	0.0025575253	-0.049327221	-0.0351289448	-0.012503426	-0.0363091989	-0.0229911467	-0.0070970347	-0.0121288361	-0.0027612962	-0.0555742783	0.0339271423	0.1239995514	0.049158903	0.0615792045	-0.1094930038	-0.0577048662	0.0582295343	-0.0614675465	-0.0157926569	0.0483256456	-0.0260491214	0.1152016746	-0.0539982236	0.0677106779	0.0890567107	0.0884468427	-0.0176802634	-0.0088230189	0.0305739275	2.62996e-05	0.0655725659	-0.0072002582	-0.0375757553	-0.0086490376	-0.0465327831	-0.0315018899	0.0109819038	0.0079697802	-0.0833553619	0.0738135969	0.0732455812	-0.0615899164	-0.0236113776	-0.0784944293	0.0144514721	-0.0278091337	-0.0165847784	0.0487191448	0.0189618903	-0.08260307	0.0654406754	-0.0467609424	0.137939057	-0.0475213887	0.0860159521	-0.0839317934	-0.0593122148	-0.018698511	0.0033094594	-0.060963302	-0.0171108205	0.0502798438	-0.0318142784	0.1155751208	0.0870004188	0.0047111075	-0.0366654023	0.0385597177	-0.0379258285	0.0664102081	-0.0152418506	-0.1810709149	0.0358910931	-0.0011205966	0.0630982704	0.0002485569	0.0113482373	-0.1957570859	-0.1534658176	0.1578676819	0.0692617668	-0.0533054459	0.0299543213	-0.0581463946	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	0.3324810702458336	0.0059148722729105	3.4985714004845934e-05	0.1105436620718149	0.1444543074490667	0.0035478487800731	1.2587230966266252e-05	0.0208670469405894	0.1704133656134274	-0.0036571789182247	1.33749576399072e-05	0.0290407151796956	0.0112470052048355	0.0003838030407992	1.4730477412678914e-07	0.0001264951260775	-0.0036099995639373	-0.0006760069457086	1.3032096851627495e-05	4.569853906462704e-07	0.0023348845754983	-0.0003541383906512	1.2541399973302206e-07	5.451685980899875e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992.1097289098	0.3340885754452074	984281.7141974767	0.111615176243008	1022.1353426414902	4.929846672596341	24.30338821530921	1044760.6586768364	924.0793187743942	-0.9152392954335936	0.8376629679057811	853922.5873865485	932.1452940544197	770.5764732219853	0.817473	17.900322	0.1090310919389184	0.0674287237649415	0.0275302741	-0.0726001236	-0.0025619344	-0.057567416	0.0282717776	-0.0388697693	-0.037621213	-0.0493764295	-0.0191342627	-0.1095854165	0.0673203607	0.1102742006	-0.0792445559	-0.0565268441	0.014100011	-0.0684156492	0.0167559061	-0.0410174266	-0.0249308307	0.0181696889	0.053175105	0.0668739567	-0.1080583108	0.0967181659	-0.0847682111	-0.0492555146	-0.0360761433	0.1087228154	-0.1091868028	-0.0140503469	0.1398972487	-0.0743832025	-0.008165559	0.0273705166	-0.1409396192	0.0547184523	0.0977295361	-0.0274330062	0.1355778006	-0.0134880599	0.0304330513	0.1304908527	-0.0060712742	-0.0589294092	0.0098102532	-0.0397041413	-0.0112461242	0.0542825896	-0.0073038284	0.0896061442	-0.0362813035	0.0557965919	0.028737667	0.0742876758	-0.1240356388	-0.0772529383	-0.0590657137	-0.0670100071	-0.0552185371	-0.0540984474	-0.0070276049	0.0869266366	0.0667439143	0.0844008899	-0.0779787719	0.0241767674	0.0493134147	0.0764343165	0.1866911121	0.0460016924	-0.0376769745	-0.0388551448	0.0559914227	-0.0751709948	0.1177001089	0.0825418159	0.0370805994	0.0119863261	0.0620034384	-0.0666970716	0.046499574	-0.0181144126	0.0055316821	0.0787711363	0.1787480572	-0.0100570794	-0.011693448	-0.0241575136	-0.1432155695	-0.076352766	0.0071043323	-0.0025518003	-0.0055948199	0.0667783924	0.1044368048	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	0.3394639777251171	0.0069829074792834	4.876099686423322e-05	0.1152357921729588	0.1612204079277432	0.0167661004786764	0.000281102125261	0.0259920199323879	0.1759415392527259	0.0055281736392985	3.056070378623483e-05	0.0309554252346184	0.0124891265388252	0.0012421213339896	1.54286540835235e-06	0.0001559782817027	-0.0035740930731271	3.590649081020025e-05	1.2774141295375116e-05	1.2892760823029951e-09	0.0026519349575316	0.0003170503820333	1.0052094474746156e-07	7.032759018978128e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992.265171898381	0.1554429885810577	984590.1713625236	0.0241625226990108	1015.9017345064408	-6.233608135049394	38.85787038135398	1032056.334173195	925.4174909630348	1.3381721886405558	1.7907048064510551	856397.5325803185	932.734682268801	765.9125689956682	0.885881	19.398272	0.1293017144438998	0.0577718950940659	0.0128449136	-0.1175108061	0.0361108326	0.0122315205	0.0600905781	0.0791551572	0.0298826735	-0.0070762357	-0.063061365	0.0524147183	-0.0334679914	-0.0165888674	0.0093609191	-0.034773416	0.0365551524	-0.0090298502	-0.0746494864	0.0596611246	-0.1246822487	-0.0652009257	-0.1064807519	0.0899846	0.1640428617	0.0399944265	-0.0379251045	-0.0335318655	-0.0828847301	0.0799797224	0.0803131838	-0.0116776127	-0.048070121	-0.0451118603	0.0118655792	-0.1229749451	-0.0285166805	0.0468674886	0.105108979	0.0284875945	0.1800242227	0.0555407778	0.0574375481	0.0187128769	0.2811940567	-0.0283348247	0.014201491	-0.0533569637	-0.0982560171	-0.1021772105	0.0088240413	-0.100299949	0.086172714	0.0987489781	-0.0221986105	0.0481474271	-0.06852529	0.1047746699	-0.0785084633	0.1053441489	0.0588602492	0.025905082	0.0213538597	0.0780447025	0.0491295079	0.0966245915	-0.0969289511	0.134938388	0.0341618954	0.0501700882	0.0144248402	0.0669603104	0.0982933717	-0.0158784163	0.0467970939	-0.0645356893	0.1795885245	0.0876129903	-0.0145036819	-0.0781046416	-0.0669372253	-0.0395660147	0.0175560448	0.0808498023	-0.0611931488	0.0994208261	0.0651276008	-0.0364477869	-0.0116388934	-0.055877183	-0.1725490821	-0.125397336	0.0524760999	0.0647159271	-0.1428717799	0.0994075277	1.76758e-05	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	0.3058203433235889	-0.0336436344015282	0.0011318941357436	0.0935260823905577	0.1729697202365656	0.0117493123088223	0.0001380463397302	0.0299185241187157	0.1895752829215951	0.0136337436688691	0.0001858789664284	0.0359387878948028	0.0120082614544963	-0.0004808650843289	2.312312293266404e-07	0.0001441983431595	-0.0030410427776181	0.0005330502955089	9.247941175303208e-06	2.841426175422321e-07	0.0022603498560759	-0.0003915851014557	1.533388916820709e-07	5.109181471862341e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
