global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
928.1768963940348	-1.875913468276849	861512.3509996628	3.5190513404624766	1109.3546469656474	-15.73427804463222	247.5675055857955	1230667.732744276	861.9923493787243	-1.262511347381178	743030.8103874526	1.5939349022662377	891.387481021185	818.2037298271348	1.196599	23.131565	0.0800976447168744	0.0407621003585668	0.0105935959	-0.0834593917	-0.0065604748	0.1614784717	0.0487478867	0.0503698163	0.0507914282	0.0427209805	-0.0833205665	-0.0634649262	-0.115612174	0.1128234847	-0.0703290252	-0.0596584178	-7.21782e-05	-0.0558826856	0.0579280314	-0.1439309597	0.0129185368	0.0848724624	-0.0670324807	-0.0148509426	0.0034487865	-0.0443407597	0.0955304517	0.0483308603	-0.0062861241	0.1027529173	0.093272826	-0.0174166697	-0.0737424893	0.0253691975	0.0306768963	-0.124817401	0.1510637301	0.0204378488	-0.0866766106	-0.0040858716	-0.0398208649	0.0673127471	-0.1280661151	-0.115783091	0.2048645746	0.0157500544	0.0072924921	0.0695553865	0.0509433535	0.0703830689	0.0109974245	0.0343321062	0.0768193734	0.10267693	0.0735141459	-0.0620539212	0.085175676	-0.0264110128	0.0348831823	0.0215950034	-0.0268462509	-0.0799650129	-0.1496262851	0.0735388534	-0.0176681382	0.0553374289	0.0629952708	0.0395291949	0.0252408157	0.0571679545	-0.0071314496	-0.138758217	-0.0232595608	0.1521362897	0.0731334208	-0.2241413891	-0.0781376341	-0.0282670474	-0.0206163877	0.0596575566	-0.0332823207	-0.0258259377	0.0204879826	-0.0065276238	-0.000646783	0.0208376321	0.1375260467	0.0186168664	-0.0025143334	0.0933162355	0.1282362427	0.0298490731	-0.0462130111	-0.0429353357	-0.0806615066	0.0783578792	0.0352385634	-0.051262662	-0.1635542173	-0.0139040146	0.0976994968	0.0485900908	0.0378443215	0.0078477375	-0.0151740128	-0.1255324169	0.0446835199	0.1150284477	-0.0225628400776969	-0.0002160085997645	0.0005090817523717	4.6659715172220864e-08	0.2192241678241515	-0.0173027812771665	0.0002993862399254	0.0480592357581917	-0.1442284573654646	-0.0114616380606734	0.0001313691470338	0.0208018479140216	0.0014340656821675	-6.28057910939e-05	2.056544380770537e-06	3.944567394930609e-09	-0.0002290806447762	-0.0004713841858489	2.222030506684303e-07	5.2477941811079535e-08	0.0005851643135803	-0.0004881543586425	3.424172738879037e-07	2.382946778617681e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926.8752579144616	-1.301638479573171	859097.7437339997	1.6942627315055565	1118.8555676035903	9.500920637942954	90.26749296849036	1251837.7811575525	861.9054069477713	-0.0869424309529449	742880.9305258032	0.0075589863000076	892.0467043688698	817.0526640784338	1.290899	24.954493	0.0930050217826431	0.0420173285797956	-0.0274082715	-0.004341174	0.0514108304	-0.2283194277	-0.0855931655	-0.0099052575	0.0079831081	0.0109382951	0.0626976903	0.1494416474	-0.0064938013	0.0898138716	-0.0117150944	0.1030610604	0.0024749613	-0.0426943547	-0.1728725712	0.0636095908	0.0131758309	-0.0384544396	0.0435596104	-0.0101404707	-0.0756013107	0.0631069146	-0.1498961979	-0.1633653294	-0.0706745884	0.0005202896	0.0884844629	0.0343076731	-0.1223925234	0.054300704	0.0078469452	0.0845825333	-0.0299539072	-0.0444089819	0.0423998616	0.0028608131	0.1358187145	0.13239573	0.0187047185	0.0516218102	0.0417400001	-0.1003586615	0.0912704053	0.1060284832	-0.1150795271	-0.0954795992	-0.0308417341	0.0479894363	0.034972658	-0.144413846	-0.1207291082	-0.0071003848	-0.0660734309	0.0161815947	0.0232085723	-0.0037638643	0.0875299763	-0.0263012644	0.0848810198	-0.0140999519	0.017750007	-0.0989842133	0.0918114291	-0.0515679216	0.0150516909	-0.0268528938	-0.135489853	-0.1723326497	-0.0677664184	0.0282367818	-0.1149155273	0.1035070022	0.1363604139	-0.0049825955	0.1375832658	-0.0573904627	-0.0140194311	0.0010030412	0.0149840737	0.044097805	0.0236204913	-0.0342155486	0.0017964972	-0.0098132329	0.1249640676	-0.1540657206	-0.1399834209	0.0175246984	0.0038584551	0.061758996	-0.0034741349	0.0357779263	0.0624339902	-0.2179739896	-0.0032693829	-0.111468817	0.0204807918	0.0069463354	0.0279607803	-0.0192419778	-0.0185248178	-0.1237830955	0.0540487397	0.1082719048	-0.0180900336604992	0.0044728064171977	0.0003272493178379	2.000599724572495e-05	0.1926349624702226	-0.0265892053539288	0.0007069858413534	0.037108228765904	-0.1514387184365588	-0.0072102610710941	5.1987864713336215e-05	0.0229336854417073	0.0018479710140752	0.0004139053319076	3.414996868862123e-06	1.7131762378162324e-07	6.789530248174636e-05	0.0002969759472579	8.819471324975454e-08	4.609772099087833e-09	0.0009689380132231	0.0003837736996428	9.388408734687284e-07	1.4728225253752213e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.5238437537164	0.6485858392547925	860300.4807316685	0.4206635908818436	1117.7641496430174	-1.091417960572926	1.1911931646611649	1249396.694227178	861.6865531284915	-0.2188538192798432	742503.7158424606	0.0478969942133742	890.3292127289042	814.3946226961538	1.223633	23.654156	0.0738780078953206	0.0374941726383128	0.0049071333	0.0837615699	-0.1413899424	0.0611849125	-0.096373579	0.0214336767	0.0027445785	-0.0164121066	-0.0536772469	-0.1308811711	0.0048437819	0.0771958292	0.0250263684	0.1165463293	-0.0255310541	0.0537879983	0.1479991072	0.091019531	0.1110416266	-0.0934826209	0.0341304649	-0.0623407893	0.040914706	-0.0632481561	-0.1154924219	0.1307019677	-0.0690309651	-0.0287520166	0.0023806329	-0.0320702271	-0.1418952334	-0.0504780698	-0.109993191	-0.1755000402	-0.0259370452	0.0481264696	-0.049461832	-0.2294206666	-0.0606625926	0.04701703	-0.0481906429	0.0109339232	-0.0874714408	-0.1046491051	0.1093347941	-0.0065617273	0.1023272823	0.1382741923	0.0600626345	-0.1141678019	-0.0511924369	0.0911300394	-0.037384773	0.1014200227	-0.086288099	-0.0162656435	-0.0742384899	0.0103717817	-0.1123726246	-0.0557313156	-0.1219290089	0.0230860246	-0.003101605	-0.118441904	0.0871111758	0.0155656105	0.0961152192	0.0428090529	-0.0951587081	0.0503685271	0.0814907774	0.0654734212	0.0787389368	-0.1428413764	0.1217376832	0.0432046378	0.0516159262	-0.105371702	-0.0416569485	0.0244176257	0.0385186874	-0.0051669695	0.0089483654	-0.0709416877	-0.0240035627	-0.008099311	0.0058024794	-0.0440820454	0.1772890412	-0.0488730538	-0.0458244619	0.0553380131	-0.0854353424	0.0549644342	0.144110771	-0.1359312046	0.0058870941	0.0352420269	0.0075266594	0.0104452504	0.0136584822	0.0736451913	-0.0218629269	-0.1216944932	0.063080731	0.1003291122	-0.0179049402431275	0.0001850934173717	0.0003205868851099	3.4259573154334515e-08	0.2192038342420801	0.0265688717718574	0.0007059049472294	0.0480503209464293	-0.142563390492775	0.0088753279437837	7.877144610970939e-05	0.0203243203087954	0.0014568747528719	-0.0003910962612032	2.12248404555556e-06	1.529562855271998e-07	0.0002158699477632	0.0001479746452814	2.1896495646172033e-08	4.659983434728669e-08	0.0011948414019845	0.0002259033887613	1.4276459758962857e-06	5.1032341053884215e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.177919295048	2.654075541331622	865230.9615440648	7.044116979094742	1115.2228339528351	-2.541315690182273	6.458285437166603	1243721.9693697928	861.4706845433327	-0.2158685851587733	742131.7403275582	0.0465992460584505	890.6563752334483	822.8056879010272	1.172113	22.65822	0.0871021656392376	0.0399281421263547	0.0505600978	-0.0946837971	0.0075223662	-0.03926356	-0.1816031598	0.1220112137	0.065967168	0.0208655304	0.0716651358	0.06472836	-0.003361051	0.0254786835	-0.0463377521	0.0315834962	-0.1875815681	-0.0261115429	-0.0565626279	0.0435226992	-0.0225106836	0.0519049442	0.0684894537	0.0648515049	0.016473657	-0.0737288814	0.2097918094	0.0969170958	0.0660359671	-0.1159647044	-0.1043788333	-0.1361468588	0.0468661113	-0.0810286813	-0.0531228537	0.0706699901	-0.0424084299	-0.0708094902	0.050821468	-0.0595630308	-0.0358005457	0.0526105618	0.1502836149	-0.0138721872	-0.0425619836	-0.0635259226	-0.2133302413	-0.0339040879	-0.0744593576	0.0394864776	0.1125025804	0.1266050869	-0.0355065823	-0.1250856077	0.0022791708	0.0509062167	0.0244770954	0.0469563748	0.0418043536	-0.0132713311	-0.115199758	0.0058623141	-0.1203407168	-0.0684815028	-0.0096703184	0.1316116112	-0.0272810584	0.2159037761	0.1140127932	0.0112548368	0.1819341259	0.1813073169	-0.0512705558	0.0074294121	-0.0009163665	0.0708483007	0.1520588567	0.0342953668	0.0715478543	0.0136098514	0.0297883293	0.0626673717	-0.0029480197	0.0345283119	-0.0314578426	-0.0105916674	0.0961090559	-0.0118378293	0.1103749978	-0.0602625999	-0.0296923013	-0.1632560017	-0.0557629747	-0.008571214	-0.0321299517	-0.0439074584	0.1334131363	-0.0295696979	0.1530779155	0.0857499685	0.0999709007	-0.0719714354	0.1599739852	0.0574249886	-0.0251860523	-0.1192723348	0.0717238087	0.0912870929	-0.0004623296451882	0.0174426105979393	2.137487008198469e-07	0.0003042446644713	0.1989632414774576	-0.0202405927646225	0.0004096815954632	0.0395863714592171	-0.1651165215532373	-0.0225531310604623	0.0005086437206303	0.0272634656898406	0.0016860532023969	0.000229178449525	2.842775401312842e-06	5.2522761726683045e-08	-8.799779154267107e-05	-0.0003038677393058	9.233560299086082e-08	7.74361131638739e-09	0.0011905709664911	-4.270435493400034e-06	1.417459226251552e-06	1.823661930329079e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.4162532513388	0.2383339562908304	865674.4043142595	0.0568030747212394	1111.2099940833864	-4.012839869448726	16.102883817837267	1234787.6509507997	862.7034512702719	1.2327667269391895	744257.2448336384	1.5197138030483623	891.1755095210389	833.9689465190812	1.080839	20.893803	0.0436376350816941	0.0251823855539174	0.0856851873	0.1077671427	-0.1015852505	0.0503083736	-0.1143286673	0.0597767822	-0.0693830256	-0.0911053446	0.0437291429	-9.37287e-05	-0.0381120129	0.0528330957	-0.0884021146	0.1034513372	-0.0050107861	0.0845209959	-0.0346236645	0.0697361845	-0.0246292964	-0.0563445663	0.0623093049	-0.0353549715	-0.073971314	0.0947336824	-0.0775079873	-0.0668508946	0.006285954	-0.0647978836	0.0154465945	-0.1130094463	-0.1301540792	-0.1398500605	0.0960352211	-0.0245647993	0.0932922708	0.1333190987	-0.178252613	0.007265815	-0.0191381593	-0.0503939569	0.1694467615	0.1119276157	0.1420656896	-0.0379244297	0.0708686816	0.0151149002	-0.1596292938	0.1123711714	0.0603868422	-0.1207552032	-0.0482007953	-0.0578330172	0.0075936677	0.0029776251	-0.0104301807	0.032774216	-0.0894105343	0.0316251462	0.0040579275	0.0058043606	0.0273225456	-0.0279649784	-0.0187868138	-0.1557321814	0.0326238485	0.0724779612	0.1119685616	0.0272202359	-0.0700055662	-0.0542775588	-0.1487487509	-0.1050795056	-8.79857e-05	-0.1726203456	-0.0067304119	0.1432851536	-0.067352804	-0.0111947115	0.0235015926	0.0549323358	0.0048873673	0.0118353045	-0.0525633987	-0.0353943619	-0.0775923992	-0.119753493	0.0159801987	0.0185391789	0.0992030039	-0.0776444797	-0.0293518611	-0.0237238488	0.0546221605	0.015856765	0.1658699524	-0.0294377384	0.0666702787	-0.0165957946	-0.0033380553	-0.0290029301	0.1145371788	0.0469252848	-0.0284919163	-0.1165232592	0.0799246852	0.0812449131	-0.0031179071880131	-0.0026555775428248	9.721345233063756e-06	7.052092085955932e-06	0.195244056364757	-0.0037191851127005	1.3832337902533662e-05	0.0381202415457644	-0.1751965454596629	-0.0100800239064255	0.0001016068819541	0.0306938295409997	0.0020910231522558	0.0004049699498588	4.372377823269783e-06	1.6400066028871989e-07	-3.484421858090947e-05	5.31535729617616e-05	2.825302318601313e-09	1.2141195685141968e-09	0.0011050375189169	-8.553344757419997e-05	1.221107918214018e-06	7.315970653928415e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.9264139890372	-0.4898392623016434	864763.1354345102	0.2399425028922182	1110.7633637788765	-0.4466303045098811	0.1994786289065891	1233795.250313365	862.4241623305035	-0.2792889397684348	743775.4357714705	0.0780023118769764	891.0708638212107	828.5340006542983	1.068631	20.657808	0.05922841288186	0.0308467161824245	0.0641611253	-0.0477053585	0.0513469366	0.0775565118	-0.1739601998	0.0634385705	-0.0469695224	0.1331864194	-0.0744001766	0.0493608791	-0.0430284805	0.0546528575	-0.0379992424	-0.0154670128	-0.0811879152	0.0011178899	-0.0708915831	-0.0970297831	0.0041205918	0.0180982298	0.0700223115	0.08385069	-0.1313463983	0.0367308345	-0.1241401237	-0.0118547359	0.0098062383	-0.1330875586	0.0247825991	0.0909222363	0.0581367138	-0.1114476493	-0.0989912409	-0.0971480589	0.1272928437	-0.1028581777	-0.1094806737	-0.1165565023	-0.0576607705	-0.0406101022	-0.0820158547	-0.1630598953	-0.0573976988	-0.0095711503	-0.0086956989	-0.1812244655	-0.0304531219	0.0048764217	0.0693798921	0.0534825928	0.0414731915	-0.0674163212	0.0529555913	-0.0784350229	0.0079622942	0.0299765302	0.0245908856	0.0009061552	-0.0909180306	-0.0551556644	0.0280978799	-0.1500619937	0.0296607826	-0.1427198665	0.1420523615	0.1253140897	0.1434235571	-0.0470327716	0.0693030798	-0.0410722559	-0.032227035	0.0238931299	0.1050897664	-0.0080837767	0.0684332754	-0.0357427359	-0.0271569224	-0.0307768534	0.0007743205	0.0753914453	-0.0434075644	-0.0015564693	-0.104369881	0.037399908	0.0459624417	-0.0638053416	0.0425404824	0.0801681996	-0.0066837108	-0.1612901456	-0.0912418813	-0.0128266946	0.1004531012	0.0526212104	0.0367617716	-0.0025271842	0.1903993516	0.1091407361	-0.0041855945	0.0107303618	0.1267482638	0.0318568226	-0.0317782535	-0.1134548014	0.0876327994	0.0703125971	-0.0106886053323478	-0.0075706981443347	0.0001142462839506	5.731547039263289e-05	0.2178610148038871	0.02261695843913	0.0005115268090373	0.0474634217713795	-0.1572577868111437	0.0179387586485192	0.0003217990618498	0.0247300115127391	0.0022680181749611	0.0001769950227052	5.143906441953879e-06	3.1327238062449664e-08	-3.47982444179884e-05	4.5974162921069706e-08	2.1136236562930605e-15	1.2109178145740606e-09	0.0010600385627876	-4.499895612929995e-05	1.1236817545968008e-06	2.0249060527266613e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.4453680257226	-0.4810459633146138	863868.6921444709	0.2314052188212847	1115.4459288382643	4.682565059387798	21.926415535399453	1244219.6201618582	862.73888928712	0.3147269566164823	744318.3910883734	0.0990530572210731	893.1553435611029	833.5207644941088	1.228801	23.754065	0.0822735007281245	0.0411629449250706	0.0724910272	0.1997064011	-0.0363445887	0.0426920657	-0.0905177112	-0.0600140496	-0.1725052047	-0.0893930983	-0.0549952678	-0.031674638	-0.0375533751	-0.163417776	-0.0301875121	0.0946372645	0.1135693126	0.1136877968	0.0882118175	0.0266525201	0.0394573	0.0510181636	0.0579808706	0.017791973	-0.1824199253	-0.0235201673	0.0275806405	-0.0052938377	0.0536272147	-0.0761020226	0.0224206944	0.1445629116	-0.0643842824	-0.1125684411	-0.1324061863	0.0332751235	-0.0067133577	0.0263725392	-0.062110371	0.0357293119	0.1447566571	-0.0580271234	-0.016551108	-0.1026994569	-0.0155759557	0.1003816486	-0.1030555312	-0.1127967137	0.115400746	0.0163617879	-0.0440093563	-0.1800020833	-0.0631575533	0.0220381796	0.0042342598	-0.0629853655	0.0134035236	0.1608471865	-0.0287078064	0.0904306703	-0.1061335722	-0.0364408107	0.1616189087	-0.0164105373	0.0957405642	0.0048129329	0.0738450121	-0.0280141403	0.0592702175	-0.115216554	0.0627408921	0.0073730513	0.1105973419	0.007674482	-0.1700162171	-0.0599882692	0.0798228833	0.00889355	-0.0498976832	0.1707431433	0.019587947	0.0533623799	0.0272627392	-0.0112924749	0.0321225556	-0.0455589497	-0.1503423851	-0.060729907	0.0149757234	0.01210223	0.0800281559	-0.1150631922	0.0613045021	0.0332085902	0.121811277	0.0271871181	0.1033838268	-0.1379136291	0.0859001541	-0.0470356967	0.096323813	0.0301466244	0.0592603752	0.066234439	-0.0350428114	-0.1100753719	0.0948006283	0.0586099215	-0.0006020074966954	0.0100865978356524	3.62413026077462e-07	0.0001017394558981	0.1970517140165384	-0.0208093007873486	0.0004330269992583	0.0388293779968556	-0.1854587497575721	-0.0282009629464284	0.0007952943111058	0.0343949478616417	0.0025719643090946	0.0003039461341335	6.615000407256464e-06	9.238325245469965e-08	7.592571759951205e-05	0.0001107239620175	1.2259795764852884e-08	5.764714593000855e-09	0.0011089012498105	4.8862687022899936e-05	1.229661981831289e-06	2.387562183097874e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.4198736656816	-2.025494360040966	860107.6220700688	4.102627402557762	1110.9279826041045	-4.517946234159808	20.411838174758792	1234160.9825328256	863.2774805666179	0.5385912794979504	745248.0084534474	0.2900805663512393	893.3719484649436	828.5798270832812	1.227324	23.725506	0.1445559410070199	0.0687732876216068	0.0177282149	0.0323072184	0.0795131048	0.2279526876	-0.0996287143	-0.0265744691	-0.0718628538	0.0668304858	-0.1913891369	-0.1460334756	-0.048193667	-0.0248706296	-0.0221224565	-0.0908154303	0.0310352602	0.0355093481	0.1635950227	-0.1685167725	0.0242914076	-0.0159332934	0.0548388696	0.0583067461	0.0733225261	0.0658970179	-0.0186433809	-0.0380777456	0.0885200232	-0.0924959094	-0.0310647425	-0.0131011354	0.0052579172	-0.2416877185	-0.0936411787	-0.0470234781	-0.1267531086	0.1159603233	-0.0410936153	0.0812908107	0.0802536314	0.0711335942	-0.0372739846	-0.0287374089	-0.0270056355	-0.0010120524	0.0935662932	-0.0334732308	0.1181600859	-0.0967480339	-0.0042479386	-0.0510807525	0.0845997254	0.196485476	0.124000042	-0.077194226	-0.0719536439	-0.0215294728	0.093332174	-0.0108671813	-0.1858889495	0.0784075008	0.0877612181	-0.1008973055	-0.0759030494	-0.0630178303	-0.0689808655	0.115143705	0.1065678789	-0.1677083046	0.0060038009	0.0085628162	0.0812223598	0.0313525913	-0.1229156012	-0.0809893846	-0.0052204017	0.0534210984	0.0925506537	0.018719208	-0.0245561151	0.0505141304	-0.0573622351	-0.0178375217	-0.0764291963	0.0952329033	-0.0989347126	-0.0323480445	-0.0484626958	0.181716071	0.0719507026	-0.0733051662	-0.1078009005	-0.0399983486	0.0959966734	-0.0277163265	0.0427943601	-0.0737775549	-0.01329947	-0.0620705907	-0.0736125979	0.0643343704	0.156511802	0.099142302	-0.0382833527	-0.1063942335	0.1013839798	0.0462651033	-0.0060312759535321	-0.0054292684568367	3.637628962765454e-05	2.947695597640196e-05	0.2258803473588955	0.0288286333423571	0.000831090100388	0.0510219313229752	-0.1353496131754354	0.0501091365821367	0.0025109255690072	0.0183195177867399	0.0020872322712728	-0.0004847320378218	4.356538554242611e-06	2.349651484908752e-07	0.0005959499420422	0.0005200242244426	2.704251940072191e-07	3.551563334201016e-07	0.0009098794595612	-0.0001990217902493	8.278806309313814e-07	3.9609672994036366e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926.896085420178	-0.5237882455036242	859136.3531672499	0.2743541261277649	1109.620571592778	-1.307411011326394	1.7093235525375048	1231257.8129018836	862.1199339497774	-1.157546616840477	743250.7805135685	1.3399141701588348	892.7977888789491	818.0562453264407	1.174091	22.696465	0.1358371792383678	0.0794846751283741	-0.0103708917	-0.0591689819	0.1181812785	0.0254663279	-0.0737479425	-0.0368692087	-0.03066238	0.1362187516	-0.0019959082	0.0241295906	-0.019344714	-0.1115381875	0.0614406378	-0.0170432557	-0.0905587645	-0.0574190168	-0.0792863958	-0.0482638263	-0.0489867392	0.0477824964	0.1629682039	-0.0765628421	0.1356329267	-0.1027808139	-0.0444757059	-0.0077814368	0.0890776783	-0.0399350242	0.0538186234	0.0030928339	0.1402212183	-0.0813277367	0.0553188589	0.0231561753	0.0679892803	-0.0724290252	0.0458922054	0.0671519099	0.0467181238	-0.0071635748	-0.0200015172	0.0865210657	0.0958363747	0.063033886	0.034878848	0.0486536137	-0.0359358479	-0.0956342326	0.0281861819	0.1244087787	0.0316396318	-0.0305122735	0.0289727207	-0.0818558199	-0.1383202534	0.1177332692	0.0590395767	-0.1432227109	-0.0906817731	0.1266937228	-0.0056748742	0.0355277744	0.1024438576	0.0066004064	-0.0109864171	0.094148282	-0.0883715136	-0.1364242841	0.0197310614	0.037377855	-0.0182537241	0.0343750906	-0.1271089805	0.1032688854	-0.0675321572	-0.0747873134	-0.0520842998	0.0219547916	0.0035217675	0.0165160228	-0.1530529589	0.0039163855	-0.0428959666	0.1399337639	0.0985286625	-0.1101451286	0.018770072	-0.018028108	-0.0406024687	-0.1496944917	-0.0426558951	-0.0748816541	-0.0083628518	0.0826346227	-0.0147883015	-0.1096904091	0.084073151	-0.0022934917	0.0079023014	-0.0035467915	0.0332500564	0.0801315922	-0.0414976565	-0.1024214758	0.1073422654	0.033413395	-0.0171173454021129	-0.0110860694485808	0.0002930035136152	0.0001229009358187	0.1609731269276295	-0.064907220431266	0.0042129472641129	0.0259123475928587	-0.1398514011062914	-0.004501787930856	2.026609457440084e-05	0.0195584143913928	0.0029253148436889	0.0008380825724161	8.557466934706613e-06	7.023823981875878e-07	0.0005959399518691	-9.990173100013142e-09	9.98035585682262e-17	3.551444262337453e-07	0.0006411299935971	-0.000268749465964	4.110476686898175e-07	7.222627545598893e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926.387231505952	-0.5088539142260515	858193.3026972623	0.2589323060231738	1112.471378600198	2.8508070074199168	8.127100593554502	1237592.568204625	861.61732319246	-0.5026107573173704	742384.4116253401	0.2526175733711405	893.1501508503935	823.8174184459468	1.041925	20.141554	0.1117015590863534	0.0551392569609807	-0.0282749896	0.0274436497	0.1344254347	-0.084238746	-0.03914594	-0.0744763093	-0.0325081246	0.1213669263	0.0221583603	0.0645480826	0.0300874547	-0.0922536355	-0.0565772888	0.0690442198	-0.0584695787	-0.0493097187	-0.0865986272	0.0302187719	0.0202288515	-0.0782038056	0.0558012135	-0.0430757068	0.1967216095	-0.1240542906	0.0237912809	-0.0328254936	-0.1521659624	-0.045238929	-0.111442132	0.2235128972	0.0078415452	-0.059911172	-0.2210134752	-0.0521375559	0.0945887319	-0.0188545838	0.0090900872	-0.0724291641	-0.1277127332	-0.0155175253	-0.1895139802	0.0792028542	-0.0912986222	0.0657742963	-0.0952356918	0.1078515076	-0.1250257878	0.0599379074	-0.012528179	0.1081819045	0.0078133246	-0.0408158674	-0.0052042056	-0.0111248787	-0.1177637223	0.1127533591	0.0235392642	0.0646078249	-0.1304476859	0.0610189775	-0.0681996272	-0.0396430985	0.0359946533	-0.0484844601	0.1320106929	-0.2369097953	-0.0823715637	0.039751819	0.1088949832	0.1531634548	-0.021714652	0.0830700118	0.1572836648	-0.1528611758	0.0297124518	-0.0850951789	0.0484013582	-0.0786425784	-0.0324835361	0.0252838563	-0.1156247064	0.0070690669	0.0308338912	0.0742031964	-0.0242818154	-0.0402576952	0.0476984571	-0.0494207319	-0.1350814133	-0.0374647232	-0.006279187	-0.1178067517	-0.0344420514	0.0460227615	0.0160796393	-0.1096562401	0.0512909652	-0.0055619921	-0.058696295	0.052640665	-0.0658546586	0.1048184198	-0.0446835199	-0.098167988	0.1126387502	0.0201956026	-0.0056170874290444	0.0115002579730685	3.155167118552862e-05	0.0001322559334471	0.1995636024039697	0.0385904754763402	0.00148922479749	0.0398256314044497	-0.1133127516954317	0.0265386494108597	0.0007042999125525	0.0128397796967905	0.0027408115376883	-0.0001845033060006	7.512047885125303e-06	3.4041469925151124e-08	0.0004028242480422	-0.0001931157038269	3.7293675064558974e-08	1.6226737481076388e-07	0.0009649545082913	0.0003238245146941	9.311372030717044e-07	1.048623163169341e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
